trade_date,industry_code,return
20171208,计算机,0.008529049216095234
20171208,传媒,-0.0038983918480726162
20171208,通信,0.005750622339734381
20171208,机械设备,0.006009501740496102
20171211,农林牧渔,0.005444687282983966
20171211,采掘,0.007374218919580849
20171211,化工,0.00231290074863789
20171211,钢铁,0.002736660875329617
20171211,有色金属,-0.0032941782862121937
20171211,电子,0.006631365284807808
20171211,汽车,-0.002310975683505908
20171211,家用电器,0.014710036287052317
20171211,食品饮料,0.0017528042176955423
20171211,纺织服装,0.008493630329863267
20171211,轻工制造,-0.005360894447427013
20171211,医药生物,0.0010295128869986687
20171211,公用事业,0.000872890424306173
20171211,交通运输,0.013320628457136191
20171211,房地产,0.012879867942137128
20171211,商业贸易,-0.0011470808079292899
20171211,休闲服务,0.011535256894206033
20171211,银行,0.001145643890055538
20171211,非银金融,0.0024102829564212353
20171211,建筑材料,-0.0004121217579376637
20171211,建筑装饰,0.001676474500159765
20171211,电气设备,0.003481238755972809
20171211,国防军工,0.0012781375879019124
20171211,计算机,0.010076256206410164
20171211,传媒,0.006854464681032794
20171211,通信,0.014122521694762717
20171211,机械设备,0.011783424839866833
20171212,农林牧渔,0.019659209338941795
20171212,采掘,0.015829558467384104
20171212,化工,0.01946071671652616
20171212,钢铁,0.01592579672905706
20171212,有色金属,0.008027029585164547
20171212,电子,0.016823478618388073
20171212,汽车,0.013891778213154366
20171212,家用电器,0.03129015350908628
20171212,食品饮料,0.024934703557680238
20171212,纺织服装,0.012002001205932087
20171212,轻工制造,0.00853503292358653
20171212,医药生物,0.016451494774835006
20171212,公用事业,0.02558356208550005
20171212,交通运输,0.016459722089771547
20171212,房地产,0.01703015996015566
20171212,商业贸易,0.016986648118627705
20171212,休闲服务,0.01641461291207253
20171212,银行,0.019876998548945958
20171212,非银金融,0.010027976384785368
20171212,建筑材料,0.011857977327682628
20171212,建筑装饰,0.01989898549645438
20171212,电气设备,0.014107903987159989
20171212,国防军工,0.0054711306818694405
20171212,计算机,0.015764613864753876
20171212,传媒,0.023862276764817905
20171212,通信,0.02820473430358752
20171212,机械设备,0.013312217658217567
20171213,农林牧渔,0.004443556736065294
20171213,采掘,0.004301090619748422
20171213,化工,0.003917985165780137
20171213,钢铁,-0.002901666617312921
20171213,有色金属,-0.000936000086732559
20171213,电子,-0.0036621123232877684
20171213,汽车,-0.00853954829574205
20171213,家用电器,0.008042808126725916
20171213,食品饮料,-0.01160986725142546
20171213,纺织服装,-1.4784875479747833e-05
20171213,轻工制造,-0.006607396715519004
20171213,医药生物,-0.008345612344179921
20171213,公用事业,-0.0009826864846362417
20171213,交通运输,-0.000624573400064189
20171213,房地产,-0.008979227057864692
20171213,商业贸易,0.008071008626527477
20171213,休闲服务,0.0002651875354751313
20171213,银行,-0.00848057969221725
20171213,非银金融,-0.009674881226140044
20171213,建筑材料,0.002234893787183493
20171213,建筑装饰,0.0015722563805867687
20171213,电气设备,-0.006293735253939752
20171213,国防军工,0.00515485502466153
20171213,计算机,-0.009191519969305477
20171213,传媒,-0.011660899997877604
20171213,通信,0.009031832278433287
20171213,机械设备,-0.004150033958918251
20171214,农林牧渔,-0.01673291690385028
20171214,采掘,-0.03116142607560895
20171214,化工,-0.01643746548782652
20171214,钢铁,-0.024186232091187115
20171214,有色金属,-0.017395633843711147
20171214,电子,-0.001949762780790362
20171214,汽车,-0.016716976475074377
20171214,家用电器,-0.028097927770978914
20171214,食品饮料,-0.009850560617421048
20171214,纺织服装,-0.01919052747194202
20171214,轻工制造,-0.00012852411036357557
20171214,医药生物,-0.027328625705099505
20171214,公用事业,-0.02140762704001995
20171214,交通运输,-0.016326560268751813
20171214,房地产,-0.015359439079450907
20171214,商业贸易,-0.007855935696455298
20171214,休闲服务,-0.01963570920740968
20171214,银行,-0.017909005084881115
20171214,非银金融,-0.012588300433314345
20171214,建筑材料,-0.010100776295259498
20171214,建筑装饰,-0.013982696314634375
20171214,电气设备,-0.015363285495250775
20171214,国防军工,-0.021270256678912386
20171214,计算机,-0.021627667046834713
20171214,传媒,-0.01070545484162348
20171214,通信,-0.017667001902324005
20171214,机械设备,-0.013241855251335961
20171215,农林牧渔,-0.002518596616903169
20171215,采掘,-0.0029845152134800775
20171215,化工,0.01287439964091288
20171215,钢铁,0.011544872190581063
20171215,有色金属,-0.00618942120241432
20171215,电子,-0.005173644600692394
20171215,汽车,-0.001688956156336699
20171215,家用电器,0.0024312003746823473
20171215,食品饮料,0.0013857690664573026
20171215,纺织服装,0.007482977973456034
20171215,轻工制造,0.01026460259066142
20171215,医药生物,0.0036341707855016853
20171215,公用事业,0.013081684296929196
20171215,交通运输,0.00892673467997565
20171215,房地产,-0.00011512765240485586
20171215,商业贸易,-0.0014493206606255452
20171215,休闲服务,0.0015464181166604937
20171215,银行,0.01324908846028279
20171215,非银金融,0.012687117748731158
20171215,建筑材料,-0.0032169916872371402
20171215,建筑装饰,0.007207331702447114
20171215,电气设备,-0.0036747112501187293
20171215,国防军工,0.009242317061228635
20171215,计算机,0.012783210965354539
20171215,传媒,0.007271396936388974
20171215,通信,-0.0006745982854235912
20171215,机械设备,0.002311480983429824
20171218,农林牧渔,-0.0061661019585484665
20171218,采掘,0.005716321633629066
20171218,化工,0.0009301618807571873
20171218,钢铁,0.00514319326788589
20171218,有色金属,-0.004105164422228691
20171218,电子,0.008521143984463513
20171218,汽车,-0.0036605513601882973
20171218,家用电器,0.004881969712918025
20171218,食品饮料,0.007049657710817554
20171218,纺织服装,0.008950413823459407
20171218,轻工制造,0.007310892909613479
20171218,医药生物,0.005916024619994329
20171218,公用事业,0.009603881048415195
20171218,交通运输,-0.0020184821818256893
20171218,房地产,0.007147498374606573
20171218,商业贸易,-0.008772509532410759
20171218,休闲服务,0.012361337996803563
20171218,银行,0.004672011140968447
20171218,非银金融,-0.004848949496881261
20171218,建筑材料,0.010546800566650744
20171218,建筑装饰,0.011149036269932057
20171218,电气设备,-0.003213272089782787
20171218,国防军工,0.003109728698242889
20171218,计算机,-0.005377230296423359
20171218,传媒,-0.007447078395274867
20171218,通信,0.008629464895431344
20171218,机械设备,0.008229544413927457
20171219,农林牧渔,-0.02058428534402218
20171219,采掘,-0.02582377292796379
20171219,化工,-0.014263745668968479
20171219,钢铁,-0.00797993696788288
20171219,有色金属,-0.011024694178492764
20171219,电子,-0.014733545124278777
20171219,汽车,0.0018721741685890757
20171219,家用电器,-0.026126777680891333
20171219,食品饮料,-0.009874900482561635
20171219,纺织服装,-0.015020995061065273
20171219,轻工制造,-0.002108644091353397
20171219,医药生物,-0.028833172297741867
20171219,公用事业,-0.024706335284900953
20171219,交通运输,-0.008666283695550368
20171219,房地产,-0.013982550120499888
20171219,商业贸易,-0.018424084771746625
20171219,休闲服务,-0.013833497953700528
20171219,银行,-0.007391566521215398
20171219,非银金融,-0.0187009112507645
20171219,建筑材料,-0.0074063423338860505
20171219,建筑装饰,-0.019555496746624365
20171219,电气设备,-0.012223313893748245
20171219,国防军工,-0.00999433528884474
20171219,计算机,-0.017352290019951845
20171219,传媒,-0.02198679530393712
20171219,通信,-0.010539257289755471
20171219,机械设备,-0.01227243427295067
20171220,农林牧渔,0.011073527417175594
20171220,采掘,0.006765762860969237
20171220,化工,0.018387529603562998
20171220,钢铁,0.011526089918911213
20171220,有色金属,0.01661561693419637
20171220,电子,0.00019316432577111148
20171220,汽车,-0.005011837629585179
20171220,家用电器,0.019857894333244516
20171220,食品饮料,0.010301592952852951
20171220,纺织服装,0.021337048525840147
20171220,轻工制造,0.010555635131505429
20171220,医药生物,0.023115845488774742
20171220,公用事业,0.0139838582023167
20171220,交通运输,0.010494561030715645
20171220,房地产,0.014853980984372319
20171220,商业贸易,0.0164147714924439
20171220,休闲服务,0.008046542435377618
20171220,银行,0.008521200283392968
20171220,非银金融,0.008507204925491195
20171220,建筑材料,0.016929584661332688
20171220,建筑装饰,0.00752027009684977
20171220,电气设备,0.01517315289392851
20171220,国防军工,-0.000310484294760497
20171220,计算机,0.0051183954280259614
20171220,传媒,0.0037147309664057526
20171220,通信,0.00828100626345519
20171220,机械设备,0.007567425656278486
20171221,农林牧渔,0.005280651073423305
20171221,采掘,-0.0019256755762457282
20171221,化工,0.005360847464908482
20171221,钢铁,0.01202227696549797
20171221,有色金属,-0.005686998635406494
20171221,电子,0.009499620983222587
20171221,汽车,-0.0034399383703836313
20171221,家用电器,-0.00341742820013524
20171221,食品饮料,-0.003239448012061163
20171221,纺织服装,0.003545126476938749
20171221,轻工制造,0.005687094299013422
20171221,医药生物,0.010080036631374625
20171221,公用事业,-0.003966497918820058
20171221,交通运输,0.00596618402013555
20171221,房地产,-7.354462503991657e-05
20171221,商业贸易,0.005501043705367756
20171221,休闲服务,0.011054843945503053
20171221,银行,0.008361899511939252
20171221,非银金融,0.0010521921836289085
20171221,建筑材料,0.008230716453980508
20171221,建筑装饰,0.011373921252155767
20171221,电气设备,-0.00810085918428888
20171221,国防军工,0.001590386494997367
20171221,计算机,0.005246273870965329
20171221,传媒,-0.00355665842483268
20171221,通信,0.006999640098877773
20171221,机械设备,0.004062205513386279
20171222,农林牧渔,0.006426781856143575
20171222,采掘,0.016860151733232284
20171222,化工,0.017167235702663694
20171222,钢铁,0.021971919641013058
20171222,有色金属,0.01605164717123994
20171222,电子,0.0077115259631462905
20171222,汽车,0.0008228251967164956
20171222,家用电器,0.011952136679648511
20171222,食品饮料,0.010010802019152297
20171222,纺织服装,0.007311947805083012
20171222,轻工制造,0.007050866584215542
20171222,医药生物,0.017266090339601338
20171222,公用事业,0.016457206279028594
20171222,交通运输,0.016970460881587244
20171222,房地产,0.01594790084940565
20171222,商业贸易,0.010545124638906516
20171222,休闲服务,0.019043323996457986
20171222,银行,0.017428669476564334
20171222,非银金融,0.009762475625356815
20171222,建筑材料,0.011431039718683028
20171222,建筑装饰,0.007126212030050318
20171222,电气设备,0.0019419453728562299
20171222,国防军工,0.009308949242867287
20171222,计算机,0.010581660318416388
20171222,传媒,0.003911945326065018
20171222,通信,0.011575097964076748
20171222,机械设备,0.01934896670626242
20171225,农林牧渔,0.001342934874023245
20171225,采掘,0.004801392667832703
20171225,化工,-0.0009752351547005515
20171225,钢铁,0.00762839288478177
20171225,有色金属,0.003984672217075557
20171225,电子,0.008114987831685114
20171225,汽车,0.0032532977907163262
20171225,家用电器,0.0156342443621216
20171225,食品饮料,-0.0010283048079303301
20171225,纺织服装,0.005874144570598872
20171225,轻工制造,0.005386374500534275
20171225,医药生物,-6.944061648429551e-05
20171225,公用事业,0.008045946956635828
20171225,交通运输,0.00901565595811118
20171225,房地产,0.009446001655464952
20171225,商业贸易,0.001889139116846645
20171225,休闲服务,0.003393421925594971
20171225,银行,0.006397340097835486
20171225,非银金融,0.015973835455296632
20171225,建筑材料,0.01308376783402206
20171225,建筑装饰,0.0038833223203745245
20171225,电气设备,0.00011601332371223832
20171225,国防军工,-0.0016857041078622275
20171225,计算机,0.01694798093821768
20171225,传媒,-0.0012804657981884083
20171225,通信,0.012062825622012774
20171225,机械设备,-0.00025547860219351636
20171226,农林牧渔,-0.009752658278510549
20171226,采掘,-0.015555284408983919
20171226,化工,-0.018148296964874095
20171226,钢铁,-0.01660238829368623
20171226,有色金属,0.003723930216870483
20171226,电子,0.0030444035630483824
20171226,汽车,-0.014151105133878841
20171226,家用电器,-0.010877081417786875
20171226,食品饮料,-0.000970216679079745
20171226,纺织服装,-0.01590043805848204
20171226,轻工制造,-0.006997318735199628
20171226,医药生物,-0.018669835391889142
20171226,公用事业,-0.008162665946974169
20171226,交通运输,-0.01631934849225925
20171226,房地产,-0.013604583802998425
20171226,商业贸易,-0.015212759295443565
20171226,休闲服务,-0.008739189694054527
20171226,银行,-0.01847476764807287
20171226,非银金融,-0.013932521979531997
20171226,建筑材料,-0.01032248756742215
20171226,建筑装饰,-0.005822810828175869
20171226,电气设备,-0.0030113823859070346
20171226,国防军工,-0.0003308108721839977
20171226,计算机,-0.0012921746292306156
20171226,传媒,-0.0068420070377628265
20171226,通信,-0.01969139209701587
20171226,机械设备,-0.003189076404494357
20171227,农林牧渔,-0.011669522359462194
20171227,采掘,-0.008359567455250138
20171227,化工,-0.0007079719110318185
20171227,钢铁,-0.012404435890898943
20171227,有色金属,-0.007446805568506187
20171227,电子,-0.005812976528839436
20171227,汽车,-0.00020174279709860412
20171227,家用电器,-0.0020619028796545168
20171227,食品饮料,0.006899146513515706
20171227,纺织服装,0.00039309122009008324
20171227,轻工制造,-0.010098137583670305
20171227,医药生物,-0.011099041710209836
20171227,公用事业,-0.006709734011636517
20171227,交通运输,-0.007882098483494113
20171227,房地产,0.005113243093089954
20171227,商业贸易,0.0030035047840238746
20171227,休闲服务,0.0026510555287424533
20171227,银行,0.0008574794420185229
20171227,非银金融,-0.008697136725497916
20171227,建筑材料,0.005855264541169934
20171227,建筑装饰,0.0019289755751178209
20171227,电气设备,0.0035228173322165374
20171227,国防军工,-0.0018451502037906044
20171227,计算机,-0.0017148642487751489
20171227,传媒,-0.00026171587820307454
20171227,通信,-0.004594470130071157
20171227,机械设备,0.0020126738195135815
20171228,农林牧渔,-0.01809685120375705
20171228,采掘,-0.01830276476737984
20171228,化工,-0.023028594960598135
20171228,钢铁,-0.00486585690752485
20171228,有色金属,-0.004347038556370511
20171228,电子,-0.011537577940482383
20171228,汽车,-0.014647239902974693
20171228,家用电器,-0.01614347055927768
20171228,食品饮料,-0.015543619784070409
20171228,纺织服装,-0.015270862034034457
20171228,轻工制造,-0.006536993660231668
20171228,医药生物,-0.02411176040752057
20171228,公用事业,-0.0271220565854251
20171228,交通运输,-0.004170548877238715
20171228,房地产,-0.008743433257764492
20171228,商业贸易,-0.011983373375680747
20171228,休闲服务,-0.018308359189284855
20171228,银行,-0.0047233434236958385
20171228,非银金融,-0.01443951567541823
20171228,建筑材料,-0.01879370778802526
20171228,建筑装饰,-0.017252145889163913
20171228,电气设备,-0.01406025554987113
20171228,国防军工,-0.019941681774206858
20171228,计算机,-0.015890037937442987
20171228,传媒,-0.005182076063715225
20171228,通信,-0.017901273745132534
20171228,机械设备,-0.02005911201044487
20171229,农林牧渔,-0.0005418080140734485
20171229,采掘,-0.006616218842624313
20171229,化工,0.004428782932348949
20171229,钢铁,-0.008823180290558853
20171229,有色金属,-0.004846909344438221
20171229,电子,-0.005011610454364528
20171229,汽车,-0.0026419550466807587
20171229,家用电器,-0.009149431607661063
20171229,食品饮料,-0.002096169759065127
20171229,纺织服装,0.0008634393167506057
20171229,轻工制造,0.004847212567395615
20171229,医药生物,0.0014990996124804104
20171229,公用事业,0.0017925035468149486
20171229,交通运输,-0.006971221106300995
20171229,房地产,0.0064313152069858485
20171229,商业贸易,-0.010281094307291096
20171229,休闲服务,-0.007670259650351794
20171229,银行,-0.009052615110607972
20171229,非银金融,-0.009825961887413762
20171229,建筑材料,-0.002112777928716041
20171229,建筑装饰,-0.007907845827813778
20171229,电气设备,-0.0009546627098599863
20171229,国防军工,-0.006567841382361049
20171229,计算机,-0.0013172810254709303
20171229,传媒,0.006994106405017277
20171229,通信,-0.0003988205973514474
20171229,机械设备,0.00045040602093897704
20180101,农林牧渔,-0.0018752650512495765
20180101,采掘,-0.0042475026356231516
20180101,化工,0.002313106878183343
20180101,钢铁,0.007874520185928772
20180101,有色金属,0.004478023827360018
20180101,电子,0.007626136653845952
20180101,汽车,0.009149933757184993
20180101,家用电器,-0.007024274905177664
20180101,食品饮料,-0.006592663744269096
20180101,纺织服装,-0.008573626974205655
20180101,轻工制造,-5.9364624518148577e-05
20180101,医药生物,0.00951903139457613
20180101,公用事业,-0.006384698799678595
20180101,交通运输,-0.006675151509407014
20180101,房地产,0.0005270805291240124
20180101,商业贸易,-0.008968589210973068
20180101,休闲服务,0.005728481808693625
20180101,银行,0.00411186801981051
20180101,非银金融,0.006082551318542509
20180101,建筑材料,-2.0818792190700384e-05
20180101,建筑装饰,-0.006863963659818357
20180101,电气设备,-0.0074836595179666055
20180101,国防军工,-0.0028321282486411504
20180101,计算机,0.006059545508551192
20180101,传媒,0.004764798459136807
20180101,通信,0.0033476588696803563
20180101,机械设备,-0.0029083242405746517
20180102,农林牧渔,-0.010456465908324688
20180102,采掘,0.0004080343241794791
20180102,化工,-0.0006826297398612943
20180102,钢铁,-0.010748143762454289
20180102,有色金属,0.0042884008643104855
20180102,电子,-0.0002853685616285174
20180102,汽车,0.00037617319955650505
20180102,家用电器,-0.007121587195208878
20180102,食品饮料,-0.004354572681108597
20180102,纺织服装,-0.013393035863920277
20180102,轻工制造,0.0024433623588793513
20180102,医药生物,0.0007812849597413612
20180102,公用事业,-0.0011946945883598266
20180102,交通运输,-0.007345324232267565
20180102,房地产,-0.010344692667952442
20180102,商业贸易,-0.000942363031542868
20180102,休闲服务,-0.0007179066227331905
20180102,银行,-0.003097864977749063
20180102,非银金融,0.0013948650781825476
20180102,建筑材料,0.00626286236726417
20180102,建筑装饰,-0.013242153737207786
20180102,电气设备,-0.009927741307873241
20180102,国防军工,0.003675931248841054
20180102,计算机,-0.0002868771177066071
20180102,传媒,-0.001390791447125025
20180102,通信,-0.006685277941157336
20180102,机械设备,0.0007980876255917445
20180103,农林牧渔,0.004012761953765417
20180103,采掘,0.022055183240518982
20180103,化工,0.008497267675945176
20180103,钢铁,0.0031766890871474107
20180103,有色金属,-0.00373654308974437
20180103,电子,0.014911761561043672
20180103,汽车,-0.002115599075101654
20180103,家用电器,0.0019809398810252156
20180103,食品饮料,-0.0015184893579705434
20180103,纺织服装,0.015535995373809137
20180103,轻工制造,-0.00039417790904916093
20180103,医药生物,0.003080770529465638
20180103,公用事业,0.007051763864531894
20180103,交通运输,0.004765557434720855
20180103,房地产,0.0030355452244407097
20180103,商业贸易,0.015119508357830682
20180103,休闲服务,0.003817650873216961
20180103,银行,0.003282699040593715
20180103,非银金融,0.011170785011036185
20180103,建筑材料,0.005336446392506533
20180103,建筑装饰,0.006585777208723708
20180103,电气设备,-0.0034740142061295883
20180103,国防军工,0.009344887930286119
20180103,计算机,0.006574401423651061
20180103,传媒,0.0152327510195229
20180103,通信,0.016996610904016538
20180103,机械设备,-0.001581428462079656
20180104,农林牧渔,-0.0045027411549912215
20180104,采掘,-0.009984760102331548
20180104,化工,-0.002661577070539408
20180104,钢铁,0.0076060006760250215
20180104,有色金属,0.0023742266251384155
20180104,电子,0.006442689026058411
20180104,汽车,0.005801246291822106
20180104,家用电器,-0.00012490866216359042
20180104,食品饮料,0.0013764464823464375
20180104,纺织服装,-0.007191927490880585
20180104,轻工制造,0.007780896181095702
20180104,医药生物,-0.010432321202584452
20180104,公用事业,-0.003183429914671342
20180104,交通运输,-0.003559922244495477
20180104,房地产,-0.002150280700631585
20180104,商业贸易,-0.0070016122805534615
20180104,休闲服务,-0.00018312022730494293
20180104,银行,-0.009652140968422714
20180104,非银金融,-0.007474597141621315
20180104,建筑材料,0.007761765170191814
20180104,建筑装饰,0.0015023818820448435
20180104,电气设备,-0.004356173425703043
20180104,国防军工,0.0007473280236587037
20180104,计算机,0.006863159285108685
20180104,传媒,-0.005850263043889716
20180104,通信,0.00732821277924223
20180104,机械设备,0.0026366918899213697
20180105,农林牧渔,-0.01176717738014061
20180105,采掘,-0.012807377848545656
20180105,化工,-0.022477832189402636
20180105,钢铁,-0.01544462070432285
20180105,有色金属,-2.4891255775549154e-07
20180105,电子,-0.015021015326144017
20180105,汽车,0.00012840393485982673
20180105,家用电器,-0.01475601049539567
20180105,食品饮料,-0.014331754248487706
20180105,纺织服装,-0.008073431279845113
20180105,轻工制造,-0.006092432364132142
20180105,医药生物,-0.005562522719627724
20180105,公用事业,-0.009092488634956713
20180105,交通运输,-0.014236588556863227
20180105,房地产,0.0008720963004496965
20180105,商业贸易,-0.005573718269539053
20180105,休闲服务,-0.0010764580783747518
20180105,银行,-0.015195213677163116
20180105,非银金融,-0.013621138302035488
20180105,建筑材料,-0.01293755890994702
20180105,建筑装饰,-0.0191756246738524
20180105,电气设备,-0.003403467009336499
20180105,国防军工,-0.006766542890857501
20180105,计算机,-0.01809835052230091
20180105,传媒,-0.021448638469807838
20180105,通信,-0.009518173077524889
20180105,机械设备,-0.011711367289673053
20180108,农林牧渔,0.005457416546554142
20180108,采掘,-0.008460342812839514
20180108,化工,-0.004681024019148706
20180108,钢铁,0.008079623300627966
20180108,有色金属,-0.003467507790573196
20180108,电子,0.002924084112075009
20180108,汽车,-0.0023247708008534863
20180108,家用电器,0.008425181138155364
20180108,食品饮料,0.001992590347786923
20180108,纺织服装,0.003650615479724232
20180108,轻工制造,0.007145252658982648
20180108,医药生物,0.0018630084171315556
20180108,公用事业,-0.004718851324841309
20180108,交通运输,-0.0072970437180922
20180108,房地产,0.005055096886805621
20180108,商业贸易,-0.004482162970686568
20180108,休闲服务,0.007064628270489129
20180108,银行,-0.008201548075376866
20180108,非银金融,0.006056400504428881
20180108,建筑材料,0.007890034366745785
20180108,建筑装饰,-0.0025171920421022845
20180108,电气设备,-0.0009707729132062454
20180108,国防军工,-0.010315755769021962
20180108,计算机,0.0017798377713259467
20180108,传媒,-0.00376590870238699
20180108,通信,0.0023807817126797054
20180108,机械设备,0.008386094968423118
20180109,农林牧渔,-0.0032604375864987286
20180109,采掘,0.005201439836658376
20180109,化工,0.0061520465564522874
20180109,钢铁,0.00014305646779552228
20180109,有色金属,0.0038004206476404804
20180109,电子,-0.005906644436496814
20180109,汽车,-0.0012394552915995201
20180109,家用电器,0.0022387038218574123
20180109,食品饮料,-0.0037917674359193897
20180109,纺织服装,-0.007518823491473526
20180109,轻工制造,0.0080304070850379
20180109,医药生物,-0.00013507692936262592
20180109,公用事业,0.0023773224801072563
20180109,交通运输,0.009402512867119383
20180109,房地产,-0.0026678013937546114
20180109,商业贸易,-0.00010022572939633327
20180109,休闲服务,-0.004963229020042607
20180109,银行,-0.002887780620211394
20180109,非银金融,0.010617677965264196
20180109,建筑材料,0.005729922626143983
20180109,建筑装饰,-0.005027507348639201
