trade_date,industry_code,factor
20171206,食品饮料,0.06141564870093826
20171206,纺织服装,0.34296160310170437
20171206,轻工制造,0.9899627464200738
20171206,医药生物,0.462397485501172
20171206,公用事业,0.12093339479506017
20171206,交通运输,0.3046670012304703
20171206,房地产,0.753849967425839
20171206,商业贸易,0.2116502805749525
20171206,休闲服务,-0.3164897061289824
20171206,银行,0.03720221310930635
20171206,非银金融,0.6492730336107778
20171206,建筑材料,0.5652284457928815
20171206,建筑装饰,0.2275077897441838
20171206,电气设备,-0.0766636034333755
20171206,国防军工,0.29589626674729175
20171206,计算机,0.009169089854297208
20171206,传媒,0.5403940869207701
20171206,通信,-0.5437924488002268
20171206,机械设备,0.3548392188179058
20171207,农林牧渔,-1.13821290366542
20171207,采掘,-0.3219991738756094
20171207,化工,0.2380008927044725
20171207,钢铁,0.05375739256256183
20171207,有色金属,0.19700451926903878
20171207,电子,-0.8143737282237794
20171207,汽车,-0.29500362608645186
20171207,家用电器,0.09750537798226908
20171207,食品饮料,-0.14541489301700286
20171207,纺织服装,0.1548405180820741
20171207,轻工制造,0.30198773461772777
20171207,医药生物,0.3204061891560068
20171207,公用事业,-0.022147376005660607
20171207,交通运输,0.14154901107684448
20171207,房地产,1.2283776175935337
20171207,商业贸易,1.1124855130555127
20171207,休闲服务,-0.051622833555490986
20171207,银行,-0.3980483337007605
20171207,非银金融,0.5032038253006675
20171207,建筑材料,0.087854765965912
20171207,建筑装饰,0.2579526800013828
20171207,电气设备,-0.7209390896991618
20171207,国防军工,0.04183670623313024
20171207,计算机,-0.7996798426784568
20171207,传媒,0.24979846233313943
20171207,通信,-0.7987558764196193
20171207,机械设备,0.03124119184549104
20171208,农林牧渔,0.2496177769786368
20171208,采掘,0.3116629576802835
20171208,化工,0.3208790929202471
20171208,钢铁,0.551912698499121
20171208,有色金属,1.0665792966383745
20171208,电子,0.024248144567998932
20171208,汽车,0.0693367776748566
20171208,家用电器,0.7484451167625557
20171208,食品饮料,-0.2713685410433284
20171208,纺织服装,-0.895541820074214
20171208,轻工制造,-0.11964718753734441
20171208,医药生物,0.04637888957402517
20171208,公用事业,0.26845119167186726
20171208,交通运输,-0.033846585200210784
20171208,房地产,0.15765991915304248
20171208,商业贸易,0.2521356612156802
20171208,休闲服务,0.18802218611168853
20171208,银行,0.5119714025362565
20171208,非银金融,-0.33613087935186386
20171208,建筑材料,-0.46700250953014166
20171208,建筑装饰,-0.12756441071835692
20171208,电气设备,-0.07282882607618697
20171208,国防军工,0.5100927037864216
20171208,计算机,-0.05542913663882342
20171208,传媒,0.2205334532610366
20171208,通信,-1.1236891880036128
20171208,机械设备,-1.0662048397491926
20171211,农林牧渔,-0.48934309733777276
20171211,采掘,-0.7871366672385544
20171211,化工,-0.1279792500994022
20171211,钢铁,-0.3535755296735438
20171211,有色金属,0.01851388709784954
20171211,电子,0.00467163588419275
20171211,汽车,1.1063992486055585
20171211,家用电器,-0.42917841059828166
20171211,食品饮料,0.6577383138356608
20171211,纺织服装,-0.6720031799165146
20171211,轻工制造,-0.340319592195535
20171211,医药生物,-0.34355752955502455
20171211,公用事业,-1.3003065528936226
20171211,交通运输,-0.0439234351674196
20171211,房地产,0.18980517549566628
20171211,商业贸易,0.18133208942732082
20171211,休闲服务,1.0793571174776364
20171211,银行,-0.3775111368779446
20171211,非银金融,0.10632580815199025
20171211,建筑材料,0.06808433697578765
20171211,建筑装饰,-0.6104618155989203
20171211,电气设备,-0.34876136264692814
20171211,国防军工,-0.34585865987474984
20171211,计算机,0.3080089547161664
20171211,传媒,-0.8742326436661948
20171211,通信,0.2691424573277049
20171211,机械设备,0.30420059178246633
20171212,农林牧渔,0.09544341398838808
20171212,采掘,-0.21599691874348959
20171212,化工,0.5540542211980409
20171212,钢铁,-0.16176720830087013
20171212,有色金属,0.5727831029252751
20171212,电子,-0.16553536534429375
20171212,汽车,-0.01106891805401106
20171212,家用电器,-0.9506795289205999
20171212,食品饮料,0.2348042566814312
20171212,纺织服装,0.5338836241552652
20171212,轻工制造,0.5510004473442074
20171212,医药生物,0.13061183139099794
20171212,公用事业,-0.3106785082829667
20171212,交通运输,-0.23224491199236302
20171212,房地产,0.4268575323866707
20171212,商业贸易,-0.4775287862123968
20171212,休闲服务,-0.27019016706029764
20171212,银行,0.7185755053844148
20171212,非银金融,0.08274851479943313
20171212,建筑材料,0.7085885195138977
20171212,建筑装饰,1.3627622371562989
20171212,电气设备,0.3459489423134257
20171212,国防军工,0.11775622996791071
20171212,计算机,0.6723427522175074
20171212,传媒,0.13065707943050803
20171212,通信,0.06114047347853095
20171212,机械设备,0.2370851006285524
20171213,农林牧渔,0.486359601733686
20171213,采掘,-0.5861687538151438
20171213,化工,-0.6964018672996015
20171213,钢铁,-0.13608740835820243
20171213,有色金属,0.40866034404600593
20171213,电子,0.9036577140976938
20171213,汽车,-0.5781907783722169
20171213,家用电器,-0.038215474152257164
20171213,食品饮料,-0.09994832387776828
20171213,纺织服装,0.022617587059574566
20171213,轻工制造,-0.1076951870388028
20171213,医药生物,-0.08403196869189947
20171213,公用事业,0.7002650595316805
20171213,交通运输,0.6325976521060716
20171213,房地产,0.07092965136348596
20171213,商业贸易,-0.6072449712357368
20171213,休闲服务,-0.16249282040385157
20171213,银行,0.39883418950945704
20171213,非银金融,-0.4331830741332664
20171213,建筑材料,-0.22411040541015295
20171213,建筑装饰,-0.14381741027562706
20171213,电气设备,0.3083434214202472
20171213,国防军工,0.8905479614445009
20171213,计算机,0.22043621914903605
20171213,传媒,-0.9356977961550772
20171213,通信,-0.15524239761728795
20171213,机械设备,0.6321837044097963
20171214,农林牧渔,-0.6985306370155699
20171214,采掘,0.7119246280827511
20171214,化工,-0.004543075502730341
20171214,钢铁,-0.09502442807858334
20171214,有色金属,0.3374830084635962
20171214,电子,0.06382140870957835
20171214,汽车,0.058549651070103854
20171214,家用电器,-0.5948549618234836
20171214,食品饮料,0.435600888416136
20171214,纺织服装,0.4747509219471583
20171214,轻工制造,0.4291736583813474
20171214,医药生物,-0.7377640357250242
20171214,公用事业,0.06051361574176793
20171214,交通运输,-0.6912854464178078
20171214,房地产,-0.4201725805328218
20171214,商业贸易,1.412942380147964
20171214,休闲服务,0.06847201089420729
20171214,银行,0.05722556116769111
20171214,非银金融,0.5429888004250332
20171214,建筑材料,0.9597032595589815
20171214,建筑装饰,-0.16470693854418117
20171214,电气设备,0.5079550745546787
20171214,国防军工,0.5346757392129068
20171214,计算机,0.2693700830008134
20171214,传媒,0.12805899072112148
20171214,通信,0.5390310484478924
20171214,机械设备,0.3593629690771945
20171215,农林牧渔,0.34109457923697956
20171215,采掘,-0.6133352442521905
20171215,化工,0.6503168932634416
20171215,钢铁,0.5416288029805509
20171215,有色金属,-0.8074359951196317
20171215,电子,0.016368617896673876
20171215,汽车,-0.1903650101000233
20171215,家用电器,0.7048391240104314
20171215,食品饮料,0.40477838083675866
20171215,纺织服装,0.07300995245901384
20171215,轻工制造,0.6712696792890842
20171215,医药生物,1.1428289477513833
20171215,公用事业,-0.7530551415105812
20171215,交通运输,-0.1637878836614307
20171215,房地产,-0.5471710449790551
20171215,商业贸易,-0.07479747221290463
20171215,休闲服务,-0.5627866805852373
20171215,银行,0.5816902619278612
20171215,非银金融,1.2387707332771463
20171215,建筑材料,0.00809436532089805
20171215,建筑装饰,-0.7558686737174589
20171215,电气设备,-0.39127919762682806
20171215,国防军工,-0.19852317446420756
20171215,计算机,0.7951224117352143
20171215,传媒,0.20156144221823982
20171215,通信,0.051753705658155354
20171215,机械设备,-0.4399020513706295
20171218,农林牧渔,0.2137693857489466
20171218,采掘,0.2079218285860891
20171218,化工,0.04519948538292307
20171218,钢铁,-0.3305028700358147
20171218,有色金属,-0.06166046424102565
20171218,电子,0.18063563292037033
20171218,汽车,-0.4881869174173529
20171218,家用电器,0.5544303529200022
20171218,食品饮料,0.28530107068823174
20171218,纺织服装,0.6273861457823339
20171218,轻工制造,0.4141426532529911
20171218,医药生物,0.6273382586790657
20171218,公用事业,0.31985008144581156
20171218,交通运输,0.03670223865469047
20171218,房地产,0.3024829597831144
20171218,商业贸易,0.5350310532358277
20171218,休闲服务,-0.6375529326003315
20171218,银行,0.4033771116795808
20171218,非银金融,0.04185593450172839
20171218,建筑材料,0.8777248628045305
20171218,建筑装饰,-0.6257265440762011
20171218,电气设备,0.04844249280761186
20171218,国防军工,0.10194713892262883
20171218,计算机,-0.831835538099835
20171218,传媒,-0.3538432603529411
20171218,通信,0.03694973567410547
20171218,机械设备,-0.13742077695257043
20171219,农林牧渔,0.26327670396188313
20171219,采掘,0.00846401764758592
20171219,化工,-0.10904245587584321
20171219,钢铁,0.9883205183866285
20171219,有色金属,0.4834987176368677
20171219,电子,-0.6283037732963854
20171219,汽车,0.4162740370332607
20171219,家用电器,0.054896286421563134
20171219,食品饮料,0.2760168981270802
20171219,纺织服装,0.09285202428170675
20171219,轻工制造,-0.39164380227267115
20171219,医药生物,-0.4817264839654291
20171219,公用事业,-0.4726781667912363
20171219,交通运输,0.47846032758048274
20171219,房地产,-0.13347353106156354
20171219,商业贸易,-0.2655926173003802
20171219,休闲服务,0.5182271717374493
20171219,银行,-0.41260234673513607
20171219,非银金融,1.1588054184517074
20171219,建筑材料,-0.039744120212068065
20171219,建筑装饰,-0.4889129114117099
20171219,电气设备,-0.4782417538433158
20171219,国防军工,0.5392994058076861
20171219,计算机,0.670956208135107
20171219,传媒,0.830923499069689
20171219,通信,0.4870054271579358
20171219,机械设备,0.0793437304198497
20171220,农林牧渔,0.6743598404374657
20171220,采掘,0.07159847324113307
20171220,化工,-0.17578836983736312
20171220,钢铁,1.0913815313951607
20171220,有色金属,0.44780450243070113
20171220,电子,-0.033067240483041424
20171220,汽车,-0.03933543820553834
20171220,家用电器,-0.7307276407062328
20171220,食品饮料,0.4445806567382208
20171220,纺织服装,-0.6138315019463918
20171220,轻工制造,1.0114103554802387
20171220,医药生物,0.11688967303751062
20171220,公用事业,-0.24156017735097912
20171220,交通运输,0.699976740280999
20171220,房地产,-0.2892798777970639
20171220,商业贸易,-0.26667851614446997
20171220,休闲服务,-0.16029411224285214
20171220,银行,-0.19510971030900648
20171220,非银金融,0.10765741658237926
20171220,建筑材料,-0.48555364779962823
20171220,建筑装饰,-0.6426948756812351
20171220,电气设备,0.2299689227047598
20171220,国防军工,-0.23431737529739266
20171220,计算机,-0.6853267049139083
20171220,传媒,0.5589762232521923
20171220,通信,0.41290638659141515
20171220,机械设备,0.5919101669063419
20171221,农林牧渔,-0.13704126545689652
20171221,采掘,-0.09325093069264459
20171221,化工,-0.05004305695894516
20171221,钢铁,0.12134681958986966
20171221,有色金属,-0.025392234766588112
20171221,电子,0.5558077195388966
20171221,汽车,-0.50815981094575
20171221,家用电器,0.4817235811442505
20171221,食品饮料,0.06769655095369688
20171221,纺织服装,-0.09808348083544113
20171221,轻工制造,0.0032335799811888492
20171221,医药生物,0.16315634444807467
20171221,公用事业,0.020924470674835133
20171221,交通运输,0.3408334059927925
20171221,房地产,-0.4247431526819937
20171221,商业贸易,-0.015252281465974044
20171221,休闲服务,0.24265490378180443
20171221,银行,-0.07665286774908715
20171221,非银金融,0.49578844043813974
20171221,建筑材料,-0.10466813236334621
20171221,建筑装饰,0.13579564669305286
20171221,电气设备,-0.667339680513645
20171221,国防军工,-0.4648714297731055
20171221,计算机,-0.30521168035825313
20171221,传媒,0.011086766704527615
20171221,通信,-0.31227231682323947
20171221,机械设备,0.03199957104691867
20171222,农林牧渔,-0.058311581663007456
20171222,采掘,-0.7667095587476611
20171222,化工,0.42163635411596967
20171222,钢铁,0.5338152731987464
20171222,有色金属,0.24394703396129605
20171222,电子,-0.17583398140346218
20171222,汽车,-0.5965196382806248
20171222,家用电器,0.7029108073672468
20171222,食品饮料,0.3740379121787483
20171222,纺织服装,-0.15180879954922025
20171222,轻工制造,0.23341561436188607
20171222,医药生物,0.2199401678657438
20171222,公用事业,0.014388276783739488
20171222,交通运输,-0.1576098643482921
20171222,房地产,0.23885308216594958
20171222,商业贸易,-0.338610914987947
20171222,休闲服务,-0.07263047231763775
20171222,银行,-0.2847776067338484
20171222,非银金融,-0.29521102209273203
20171222,建筑材料,0.14119577569719322
20171222,建筑装饰,-0.6602600543445929
20171222,电气设备,0.11370729985277335
20171222,国防军工,0.7921760709766577
20171222,计算机,-0.6916965892069131
20171222,传媒,-0.0745341480509798
20171222,通信,0.8226976797612632
20171222,机械设备,0.6329025327027631
20171225,农林牧渔,-0.5938586005966375
20171225,采掘,0.008157352889412531
20171225,化工,-0.3775598097187287
20171225,钢铁,0.1848257370365187
20171225,有色金属,-0.60335321417843
20171225,电子,0.8605377638171753
20171225,汽车,0.0238515293853807
20171225,家用电器,0.36882213192587304
20171225,食品饮料,-0.5246608898891791
20171225,纺织服装,-0.3659218335074221
20171225,轻工制造,-0.2699891135715847
20171225,医药生物,0.5489561359062212
20171225,公用事业,-0.3510284586667343
20171225,交通运输,0.10002870405372542
20171225,房地产,-0.49773546048167905
20171225,商业贸易,-0.9561096033017094
20171225,休闲服务,1.054907492940817
20171225,银行,0.004039637289880663
20171225,非银金融,-0.089580894339124
20171225,建筑材料,0.11485404969547557
20171225,建筑装饰,0.26615541841329493
20171225,电气设备,-0.14321805302910948
20171225,国防军工,-0.5920433071752984
20171225,计算机,0.6555292843794382
20171225,传媒,1.16273585202843
20171225,通信,0.0689062582232905
20171225,机械设备,-0.24530954558691312
20171226,农林牧渔,0.028698953041400414
20171226,采掘,-1.0440548006631654
20171226,化工,-0.47889258996196826
20171226,钢铁,0.5425883695154055
20171226,有色金属,0.10514215067109198
20171226,电子,-0.03886762332492644
20171226,汽车,-0.24774530288477106
20171226,家用电器,-0.16077433081832349
20171226,食品饮料,-0.2748366808743896
20171226,纺织服装,0.5355500834119596
20171226,轻工制造,1.1735991736504492
20171226,医药生物,-0.19984972826162378
20171226,公用事业,-0.14072034749674625
20171226,交通运输,-1.359483304391438
20171226,房地产,-0.43503460195616456
20171226,商业贸易,0.03878369353875159
20171226,休闲服务,-0.003630068914747899
20171226,银行,-0.16478113639060427
20171226,非银金融,-0.060138149519987236
20171226,建筑材料,0.8518606910005596
20171226,建筑装饰,-1.0971835359741504
20171226,电气设备,0.5890698464425773
20171226,国防军工,-0.1074383236415225
20171226,计算机,-0.21654788119036594
20171226,传媒,0.43056088297805517
20171226,通信,-0.47439152953964103
20171226,机械设备,0.9284048654011507
20171227,农林牧渔,-0.4814094350692347
20171227,采掘,0.5531434345509222
20171227,化工,-0.19625239277942683
20171227,钢铁,0.5053398735537199
20171227,有色金属,0.2656296498379582
20171227,电子,-0.18293752957825138
20171227,汽车,0.3553584457375496
20171227,家用电器,-0.3058459888554058
20171227,食品饮料,0.8333329653069262
20171227,纺织服装,0.30961110685692816
20171227,轻工制造,0.2139611996820069
20171227,医药生物,-0.5968628589814042
20171227,公用事业,0.25915610144847645
20171227,交通运输,-0.15291564149661627
20171227,房地产,-0.5826120039398037
20171227,商业贸易,-0.01699365392175614
20171227,休闲服务,0.6699084292815564
20171227,银行,0.37654758388510245
20171227,非银金融,0.11269812329957442
20171227,建筑材料,0.294928776419231
20171227,建筑装饰,0.0710613360152215
20171227,电气设备,0.22617683475285813
20171227,国防军工,-0.9315075408644289
20171227,计算机,0.39605432319572564
20171227,传媒,-0.2772741011462214
20171227,通信,-0.11392417481251334
20171227,机械设备,0.18699030990155038
20171228,农林牧渔,0.6823342519632126
20171228,采掘,-0.3478683038059952
20171228,化工,-0.6433892441926581
20171228,钢铁,-0.09502434909363769
20171228,有色金属,-0.9504799033680994
20171228,电子,0.4909704325592154
20171228,汽车,-0.3818743778923097
20171228,家用电器,0.6099081421483086
20171228,食品饮料,-0.43326646932366425
20171228,纺织服装,0.07961782728566821
20171228,轻工制造,1.0179881824698827
20171228,医药生物,0.19519666655288015
20171228,公用事业,0.5250345410445594
20171228,交通运输,-0.12826871740853044
20171228,房地产,0.39363368847181257
20171228,商业贸易,-0.07661266736917223
20171228,休闲服务,-0.11065424368136996
20171228,银行,0.40822320406792467
20171228,非银金融,0.28403467236984803
20171228,建筑材料,0.2431625698815496
20171228,建筑装饰,-0.18458260345005179
20171228,电气设备,0.7710700046648775
20171228,国防军工,-0.6466012850979327
20171228,计算机,-0.9030692661283614
20171228,传媒,-0.009242568824137154
20171228,通信,-0.3053123612547867
20171228,机械设备,-0.08636240165949688
20171229,农林牧渔,0.44742190382056235
20171229,采掘,-0.5626034175153253
20171229,化工,0.2237807728028865
20171229,钢铁,-0.13555735064050128
20171229,有色金属,0.13179362427143962
20171229,电子,0.40942769907804305
20171229,汽车,-0.2867070760677234
20171229,家用电器,-1.3008629557080178
20171229,食品饮料,0.10532848181756393
20171229,纺织服装,-0.7698870447707017
20171229,轻工制造,-0.5039761424689906
20171229,医药生物,0.2509574778466309
20171229,公用事业,-0.3835333862884804
20171229,交通运输,-0.43425650895697093
20171229,房地产,0.5758152571170128
20171229,商业贸易,0.11434879759743913
20171229,休闲服务,0.1157899225842994
20171229,银行,-0.6238441665938196
20171229,非银金融,-0.31969823789601515
20171229,建筑材料,0.2912008417205021
20171229,建筑装饰,0.6222862435063072
20171229,电气设备,-0.3297772261558039
20171229,国防军工,0.5180399834095012
20171229,计算机,0.15111831680836885
20171229,传媒,-0.10754414754706158
20171229,通信,0.44031817310512866
20171229,机械设备,-0.4794678199852847
20180101,农林牧渔,0.2344991337320073
20180101,采掘,-0.7610742778787615
20180101,化工,0.7078817836543245
20180101,钢铁,0.7197931203629976
20180101,有色金属,0.10418058460020871
20180101,电子,0.5917815129651935
20180101,汽车,0.33375181926530506
20180101,家用电器,-0.27152724303662157
20180101,食品饮料,0.3150654717719164
20180101,纺织服装,-0.6189629892330395
20180101,轻工制造,0.12056516021864598
20180101,医药生物,0.32191594970678167
20180101,公用事业,0.6528637652481184
20180101,交通运输,0.4266532203820148
20180101,房地产,-0.12764681307976694
20180101,商业贸易,0.07375200381750599
20180101,休闲服务,0.3560457255034252
20180101,银行,0.7004571856382383
20180101,非银金融,-0.916272962333472
20180101,建筑材料,-0.3035794438329698
20180101,建筑装饰,0.428244370494366
20180101,电气设备,0.19906992655717703
20180101,国防军工,-0.23313587440146644
20180101,计算机,-0.10002504188400457
20180101,传媒,0.6701141885206788
20180101,通信,0.021918523137498924
20180101,机械设备,-0.42357666733723215
20180102,农林牧渔,-0.2591363016117429
20180102,采掘,0.4861907217002562
20180102,化工,-0.9284222245080844
20180102,钢铁,0.19593421693475394
20180102,有色金属,0.4511510319873816
20180102,电子,0.24851737257781042
20180102,汽车,-0.4329327311571619
20180102,家用电器,0.5287861924212369
20180102,食品饮料,0.1293844100512934
20180102,纺织服装,-0.35513272188632483
20180102,轻工制造,-0.04003509857902032
20180102,医药生物,0.3108274784152943
20180102,公用事业,0.47884616062172114
20180102,交通运输,0.15665214410783398
20180102,房地产,-0.9995852229602437
20180102,商业贸易,-0.48980311015876643
20180102,休闲服务,0.25343914473925555
20180102,银行,-0.036741529316387064
20180102,非银金融,0.10197161334000479
20180102,建筑材料,0.14411643495907173
20180102,建筑装饰,0.0878053804367987
20180102,电气设备,0.4347831315423218
20180102,国防军工,0.40986262884301883
20180102,计算机,-0.2834448830109387
20180102,传媒,0.47545538405944876
20180102,通信,0.7857480793125886
20180102,机械设备,-0.4527668325982431
20180103,农林牧渔,-0.02307861855291802
20180103,采掘,0.05432190183088688
20180103,化工,0.3122574797260884
20180103,钢铁,0.05078359413196083
20180103,有色金属,-1.2195279134468628
20180103,电子,-0.27537989868462587
20180103,汽车,-1.1333703783271474
20180103,家用电器,0.3215503562969188
20180103,食品饮料,-0.09003779046832158
20180103,纺织服装,-0.29900527341533484
20180103,轻工制造,1.2832048131631575
20180103,医药生物,0.2881907191617546
20180103,公用事业,0.1265613276290706
20180103,交通运输,-0.019975625674954974
20180103,房地产,-0.37437995831950854
20180103,商业贸易,-0.7191599122825727
20180103,休闲服务,0.7255513566637696
20180103,银行,0.027936472040577198
20180103,非银金融,-0.27396560682623194
20180103,建筑材料,-0.470518673140713
20180103,建筑装饰,-0.16586982661458397
20180103,电气设备,-0.07460122494004641
20180103,国防军工,-0.06899226203630815
20180103,计算机,0.692923179751511
20180103,传媒,0.45350978589806823
20180103,通信,0.27243084728508155
20180103,机械设备,-0.4664934123421947
20180104,农林牧渔,1.29735052433373
20180104,采掘,-0.016596405960169217
20180104,化工,0.4044372327003744
20180104,钢铁,-0.24373064909720524
20180104,有色金属,-0.4448600873960285
20180104,电子,0.7639825393571946
20180104,汽车,-0.8483185023496946
20180104,家用电器,0.6542440338818865
20180104,食品饮料,-0.47630555898186205
20180104,纺织服装,-0.6214486100873277
20180104,轻工制造,-0.4010701664304431
20180104,医药生物,0.5541541600984057
20180104,公用事业,-0.10381425980068897
20180104,交通运输,0.4501495931682201
20180104,房地产,0.9275141168332997
20180104,商业贸易,-0.3036127972765466
20180104,休闲服务,-0.04957242322610301
20180104,银行,-0.13737989022244873
20180104,非银金融,-0.9733136832408562
20180104,建筑材料,0.4294178530217321
20180104,建筑装饰,-0.7514864417517654
20180104,电气设备,-0.6372012383921121
20180104,国防军工,0.7972035997596237
20180104,计算机,-0.8285742751608366
20180104,传媒,-0.6859070482020055
20180104,通信,-0.9130447783310255
20180104,机械设备,-0.056241575267986094
20180105,农林牧渔,1.1602264693811941
20180105,采掘,0.9619164017439206
20180105,化工,-0.7518779120599153
20180105,钢铁,-0.795114918121725
20180105,有色金属,0.9953723141251458
20180105,电子,-0.23521798385325554
20180105,汽车,0.5486852078144113
20180105,家用电器,-0.051375058677365706
20180105,食品饮料,0.4904472683821378
20180105,纺织服装,-0.29680102900378086
20180105,轻工制造,-1.1599804942281224
20180105,医药生物,0.16681068298738277
20180105,公用事业,-0.14855734602223253
20180105,交通运输,0.013240908178072316
20180105,房地产,0.017309926280964838
20180105,商业贸易,-1.4151150469084506
20180105,休闲服务,-0.020655332874770407
20180105,银行,0.16239045990971657
20180105,非银金融,-0.2911733985228031
20180105,建筑材料,0.23798357406825646
20180105,建筑装饰,0.2768893287595017
20180105,电气设备,0.45392744793250234
20180105,国防军工,0.26797897752343036
20180105,计算机,-0.5111043777177878
20180105,传媒,-0.9199491330750448
20180105,通信,-0.13834604247568885
20180105,机械设备,0.2980065014007199
20180108,农林牧渔,-0.035151619383375396
20180108,采掘,-0.8885039078491046
20180108,化工,0.3895288056576839
20180108,钢铁,0.4954131064359315
20180108,有色金属,-0.8051921466573878
20180108,电子,0.059086608717691794
20180108,汽车,-0.4507047280304657
20180108,家用电器,-1.4256248140650813
20180108,食品饮料,-0.30465158469460263
20180108,纺织服装,0.4399469055796751
20180108,轻工制造,0.1896228544917027
20180108,医药生物,0.21471752022447665
20180108,公用事业,-0.9639796430378519
20180108,交通运输,-0.3351351836844407
20180108,房地产,-0.2626645947789495
20180108,商业贸易,-0.20888953549954703
20180108,休闲服务,-0.35869923501867407
20180108,银行,-0.7550714900265986
20180108,非银金融,0.5741542251774533
20180108,建筑材料,0.5042287772152215
20180108,建筑装饰,-0.05806627134774773
20180108,电气设备,0.7015457913816852
20180108,国防军工,0.15784373539756286
20180108,计算机,0.06200662565775576
20180108,传媒,0.06387183722444512
20180108,通信,-0.046035868249925144
20180108,机械设备,-1.3325193832400954
20180109,农林牧渔,-0.13901973031377346
20180109,采掘,-0.023564832666400373
20180109,化工,-0.10021459653192064
20180109,钢铁,-0.5696750658366777
20180109,有色金属,0.21887784084366166
20180109,电子,0.3481893130232978
20180109,汽车,0.39094752748610206
20180109,家用电器,0.8420344432223075
20180109,食品饮料,-0.11371818477932746
20180109,纺织服装,-0.15827375957513073
20180109,轻工制造,0.138124202253118
20180109,医药生物,-0.5002145282221307
20180109,公用事业,-1.1828599303765799
20180109,交通运输,-0.039109357557188376
20180109,房地产,0.07979135522245588
20180109,商业贸易,0.3564015339357555
20180109,休闲服务,0.04479602027294104
20180109,银行,0.7439431979212313
20180109,非银金融,-0.5712351744175921
20180109,建筑材料,0.1775867535914416
20180109,建筑装饰,-0.5201084613140265
20180109,电气设备,-0.7733754105095326
20180109,国防军工,0.07371811824585237
20180109,计算机,0.2080770701480063
20180109,传媒,-0.38273299201835853
20180109,通信,-0.14071607170316325
20180109,机械设备,0.6420071967210585
20180110,农林牧渔,-0.6074387415787222
20180110,采掘,-0.11892052586400022
20180110,化工,0.16657488919548247
20180110,钢铁,-0.4951156971018037
20180110,有色金属,-0.08155785619009465
20180110,电子,0.938337762420756
20180110,汽车,0.31412034885025475
