,EW,EV,MV,MD,RP,PCRP,HPCRP
2010-01-28,-0.0031905559047326172,-0.005193522276770113,-0.0031905559047326172,-0.006108022700282036,-0.005420392354716639,0.0018471832164920173,0.001355195226945362
2010-01-29,-0.000698191676123132,-0.00030980549136698423,-0.000698191676123132,-0.0003748791079303944,-0.00033739044567831925,-0.001618476267581202,-0.0012445460307077911
2010-02-01,0.0012646330635559836,0.002329028007271728,0.0012646330635559836,0.0024537396565212626,0.0024686065796459683,-0.013274740105469786,-0.013072486318241544
2010-02-02,0.0032386484689235725,0.0041380353570407685,0.0032386484689235725,0.00483234149121131,0.004251733984232249,-0.0012198576033951916,-0.0010145587526582483
2010-02-03,0.011126064270446651,0.0092296144493262,0.011126064270446651,0.007618344027362708,0.008954913938021494,0.024801895035835332,0.024262146557748082
2010-02-04,-0.013936714909918558,-0.014840306403784809,-0.013936714909918558,-0.012732356049026823,-0.014918452155225137,-0.005927234870131136,-0.006191187553254229
2010-02-05,-0.021742500510588472,-0.021179710367965766,-0.021742500510588472,-0.020607615370919014,-0.020943925037819753,-0.019774289845228433,-0.019699766484893633
2010-02-08,-0.0008040666641498133,-0.0003324575091906239,-0.0008040666641498133,-0.0005024150656526503,-0.00035028227450780553,-0.0010031281268841148,-0.0007458343341500461
2010-02-09,0.007273502028317427,0.0071389751032955385,0.007273502028317427,0.006651152049720002,0.00713686416287658,0.006282759444833213,0.006153758831334404
2010-02-10,0.008349111954536277,0.007636443154332505,0.008349111954536277,0.006305017929006938,0.007497660414660549,0.012965766795053065,0.012943599763855371
2010-02-11,0.005700505377403651,0.005491488173038521,0.005700505377403651,0.0052768421318446215,0.005481322737176643,0.0032117624579010634,0.0028079785413084304
2010-02-12,0.00263948295080482,0.0021560300028814765,0.00263948295080482,0.003211597806346256,0.002153024701624516,0.008529103934738115,0.008466371089507709
2010-02-15,0.0004300845474580963,0.0005454674177211151,0.0004300845474580963,0.00035617198799510724,0.0005386234263786791,7.503365886773017e-05,7.69581401583463e-05
2010-02-16,0.007103622493103427,0.008157204715950401,0.007103622493103427,0.008415557619280197,0.008296818026850967,0.0009155175864226118,0.0011589904738005222
2010-02-17,0.0062977356934226635,0.00650622647670353,0.0062977356934226635,0.0063306122233191195,0.006494845790971404,0.0010397769005187842,0.0011608257391377203
2010-02-18,0.0018076963236463117,0.0024966629246162115,0.0018076963236463117,0.0030238898622923106,0.0025899913769843767,0.0001926543688272898,0.0002853725165381216
2010-02-19,-0.002954131458739977,-0.0019872546660364247,-0.002954131458739977,-0.0015301504843803935,-0.001853269023137666,-0.0010636025970228982,-0.0007345615166029533
2010-02-22,0.0017476816218910244,0.0013177322970435261,0.0017476816218910244,0.0020925003974721153,0.0012624475862146312,-0.0038293944199609196,-0.004110257406429096
2010-02-23,-0.0067382887760559975,-0.007467591024884877,-0.0067382887760559975,-0.00588579967050508,-0.007514917134230832,-0.009718068294133688,-0.010042435440746999
2010-02-24,0.006862387561910398,0.006713135699352566,0.006862387561910398,0.0077879450183696965,0.006795059668626011,0.012868144735090606,0.012776301694691515
2010-02-25,-4.543436389349174e-05,-0.0013035216859476524,-4.543436389349174e-05,-0.0007532951276004114,-0.001355946187513284,0.012549602386712804,0.012142537208694858
2010-02-26,0.005615980881067981,0.006178743649652783,0.005615980881067981,0.006275113046191517,0.006175578943938441,-0.0019605365329042374,-0.0018221009973118211
2010-03-01,0.01625018921672562,0.015890246228853423,0.01625018921672562,0.014893767341988008,0.01581463867574276,0.013607466457996506,0.013798145291037166
2010-03-02,0.002044200892054482,0.0025604777158841686,0.002044200892054482,0.0014379811835390668,0.0025774790605253345,-0.0034547055607472388,-0.003211274207823638
2010-03-03,0.006183276698714082,0.006323704599856258,0.006183276698714082,0.007004675306699262,0.006332469598322364,0.006497047779908206,0.006546978634385803
2010-03-04,-0.013066193312673294,-0.011369273186744435,-0.013066193312673294,-0.011185988244046081,-0.0111692584361565,-0.02302368362182035,-0.02278874805443705
2010-03-05,0.01023503187799002,0.010854285855745691,0.01023503187799002,0.011164359738803807,0.010929718989811607,0.003933495247782744,0.00407803495014494
2010-03-08,0.007131716962075747,0.006263836240513706,0.007131716962075747,0.006042612900318149,0.006150255935781825,0.008261409417495365,0.008019069061072012
2010-03-09,0.0026912622852324816,0.0025387271156276513,0.0026912622852324816,0.0022682179199886216,0.0025218007938780217,0.0055038541987367795,0.005497824157675044
2010-03-10,-0.0005636734378353459,0.00020943610411640844,-0.0005636734378353459,-0.00018157462564172256,0.00027142302553656973,-0.006526108773300782,-0.006287553654421629
2010-03-11,-0.0002656170142050823,-5.50322843038649e-05,-0.0002656170142050823,0.0002863366112210161,-1.4413793435148596e-05,-0.0006532691048777016,-0.0006496415211696856
2010-03-12,-0.0048245602301484145,-0.004134225846519848,-0.0048245602301484145,-0.004247060584375992,-0.004083567198232152,-0.011814541217896837,-0.01161922504112077
2010-03-15,-0.009740661227835568,-0.009112720194316946,-0.009740661227835568,-0.006959269215826809,-0.008965050030466323,-0.01424226695945082,-0.014189797972681792
2010-03-16,0.005963122996710021,0.006232017377112168,0.005963122996710021,0.006833706881178768,0.006290741263927905,0.006123656071137367,0.006352093220776846
2010-03-17,0.014878286327977415,0.013637919214829116,0.014878286327977415,0.012996354314086751,0.013499200372443582,0.020546863057589203,0.020423284008269912
2010-03-18,-0.0008993090857670448,-0.0008611023025180786,-0.0008993090857670448,-0.0005020578431411684,-0.0008273177184225708,-0.0018320993784319646,-0.0018505826691386435
2010-03-19,0.0012533114695207298,0.0005875678743360912,0.0012533114695207298,-0.00025562185830456206,0.00047109594223696026,0.0069029881128771405,0.0066632254246898615
2010-03-22,-0.0014387617907724124,-0.0009698544957219017,-0.0014387617907724124,0.00030457464247006765,-0.0008136209465569635,0.0017417026130336056,0.0018896656922577418
2010-03-23,0.0005503522915377193,0.0012394565855973045,0.0005503522915377193,0.0013062554127803777,0.0013321581653037312,-0.006683712740020644,-0.006549386673963866
2010-03-24,-9.574430668427243e-05,-0.000302390761785659,-9.574430668427243e-05,-0.0003401922866856779,-0.0003541284653570868,0.00010194061004113851,0.00019657233440660506
2010-03-25,-0.004255015215747106,-0.0028537183372795505,-0.004255015215747106,-0.0027459437349543776,-0.0027431229446515256,-0.013169710531628185,-0.01260022213271728
2010-03-26,0.006826001314831323,0.005784088447278834,0.006826001314831323,0.005834705177707654,0.005673611707336961,0.013137257931021213,0.012896977401688119
2010-03-29,0.011756874494940481,0.010737591240721232,0.011756874494940481,0.008425183391357964,0.01055526105426938,0.023304057183980487,0.02315675569265134
2010-03-30,0.002275878923241669,0.001611161732443701,0.002275878923241669,0.0010710493272943372,0.001558700723822301,0.002483069292728693,0.0024177476989173307
2010-03-31,-0.003235588068542941,-0.003006043454446544,-0.003235588068542941,-0.0038330488199118202,-0.0030072425007967685,-0.005661852829016156,-0.0054325537361527565
2010-04-01,0.012954071484538563,0.01220503568953923,0.012954071484538563,0.0107519544321467,0.012134177880731165,0.013679832029470948,0.01238421285173428
2010-04-02,0.001399099496985609,0.0011048930358621427,0.001399099496985609,0.0005286760813493431,0.001059524541539042,0.0039319432355269185,0.002575553622431322
2010-04-05,0.0017404661789087628,0.0022366741050912423,0.0017404661789087628,0.002833319515710646,0.0022963108205542914,0.0005567134544590344,0.0006055113610530287
2010-04-06,0.0013109778382736584,0.001788112177058748,0.0013109778382736584,0.0024646786834006946,0.0018486566425135551,-0.0002572601460911595,-0.0006542959683753419
2010-04-07,0.0008622440886814682,0.0001630179766564358,0.0008622440886814682,0.00017884630348769632,0.00013929783083865913,-0.0043350234369471195,-0.0031485485500240993
2010-04-08,-0.007814858033020672,-0.00717885125096956,-0.007814858033020672,-0.007120375224096904,-0.007158146445263809,-0.010644062597127161,-0.011020595658379179
2010-04-09,0.011736067770634568,0.011447417354042002,0.011736067770634568,0.011975016960078749,0.011467422261424392,0.009673238229232505,0.010557925315900015
2010-04-12,-0.002805834719154955,-0.0020609661367621173,-0.002805834719154955,-0.001237679792974563,-0.001970494283164872,-0.0071812626393911285,-0.007160534793265502
2010-04-13,0.00121417329899384,0.0008213642763938416,0.00121417329899384,0.0016763652147432717,0.0007616742258248529,0.010052213329374974,0.009510873666676712
2010-04-14,0.006145647676164929,0.006767554743787566,0.006145647676164929,0.007319987165483582,0.006839522840424103,0.004028025402806013,0.004284368912463914
2010-04-15,-0.0006563013094398029,7.046279146728101e-05,-0.0006563013094398029,0.00022473717395782858,0.00011575842510249301,-0.0021926264393327816,-0.0026311601715341337
2010-04-16,-0.013645517258395728,-0.01400738105973816,-0.013645517258395728,-0.014049332162339811,-0.014065132293160509,-0.011988823698741971,-0.011417119412491227
2010-04-19,-0.023674736895164927,-0.01909420131245036,-0.023674736895164927,-0.016894061812997435,-0.018589414903179193,-0.04699187713825185,-0.04658311982828669
2010-04-20,0.007454793595495167,0.008069409966848847,0.007454793595495167,0.00844060213773825,0.008173950882148014,0.0005413363039404946,0.00020815900584678486
2010-04-21,0.00432189935713544,0.002320881293399841,0.00432189935713544,0.001729209437819092,0.002093547541885353,0.01670011631291833,0.016524763808718874
2010-04-22,-0.0058679133730901775,-0.005538153951933479,-0.0058679133730901775,-0.006017982456321068,-0.0055218207031884625,-0.009650131673985698,-0.0096377343650171
2010-04-23,-0.000273119023560995,0.001161837302077545,-0.000273119023560995,-0.0006007156746083803,0.0012014294432001495,-0.0027698482772164678,-0.003858557564990138
2010-04-26,0.0037587309148776117,0.003916495545459827,0.0037587309148776117,0.0045752013031443405,0.004016027386891433,-0.004424581215943576,-0.004097727625242777
2010-04-27,-0.02296724811944294,-0.023507024410745442,-0.02296724811944294,-0.02448578572884667,-0.023631337409347534,-0.020353861566701183,-0.020204166968944257
2010-04-28,-0.006052454143185398,-0.005536362727508632,-0.006052454143185398,-0.005799314325185886,-0.005543061030494685,-0.0032358850371411,-0.0034355788416378565
2010-04-29,-0.0014300689589415386,0.0011281196027578197,-0.0014300689589415386,0.0032538989863369417,0.0014404517223250992,-0.009650806944698375,-0.00851039963382269
2010-04-30,-0.0027843329870122346,-0.004477806879717579,-0.0027843329870122346,-0.006180617642909735,-0.004650019036594139,0.0014285014306784746,-0.00043237911420831857
2010-05-03,-8.369645102634764e-07,0.0012835568007279353,-8.369645102634764e-07,0.002193346653006631,0.0014019493491478528,0.0002494252530291194,-1.04402745281563e-05
2010-05-04,-0.018264366394029962,-0.019936479348615192,-0.018264366394029962,-0.02098410147122974,-0.020139851963849487,-0.01618789347745646,-0.015069804047836139
2010-05-05,-0.005465986080375144,-0.006587007837692729,-0.005465986080375144,-0.006373941693913653,-0.006715906023391888,0.0030670645707594714,0.004197371329870599
2010-05-06,-0.028099050318048182,-0.027032156509915854,-0.028099050318048182,-0.02875220350996772,-0.02696362612258316,-0.04276460394632197,-0.04295248835506653
2010-05-07,-0.021489355321484386,-0.02243486421948815,-0.021489355321484386,-0.023423574928289007,-0.022600563329497506,-0.020009745410837727,-0.017425300010924502
2010-05-10,0.03296241060529675,0.03748586829921917,0.03296241060529675,0.04266435039162718,0.03821617506532196,0.012191972300336739,0.010814311897698516
2010-05-11,-0.011563188116043259,-0.009849037219527772,-0.011563188116043259,-0.009472243968660657,-0.009657182845273317,-0.018531782972382504,-0.019172870074334714
2010-05-12,0.007198662588067884,0.008593688281662005,0.007198662588067884,0.007710169599358132,0.008648268650716443,0.006601135754767241,0.0062212498963465064
2010-05-13,0.011300137231737657,0.008671910984985168,0.011300137231737657,0.005000486913676747,0.008307182430061559,0.02119749666016367,0.020613314575240425
2010-05-14,-0.017446649077541898,-0.01954243154585209,-0.017446649077541898,-0.021274321742685922,-0.019833699419896714,-0.008332518388142966,-0.008194223325357367
2010-05-17,-0.024745523084541338,-0.019648406976033803,-0.024745523084541338,-0.01781520152682132,-0.019142425931829667,-0.04724923399128177,-0.046779437640318944
2010-05-18,0.011574052016136248,0.009366683075303712,0.011574052016136248,0.007748303975753372,0.009165640057952356,0.01790699880124427,0.018701557875799916
2010-05-19,-0.0111570899477167,-0.011824513797677346,-0.0111570899477167,-0.007829826098969369,-0.011710175051517458,-0.004975321409961603,-0.00496658954718335
2010-05-20,-0.020813712548482494,-0.02298630617584909,-0.020813712548482494,-0.02893718277057691,-0.023467106497642345,-0.014790451908469119,-0.014365188414727953
2010-05-21,0.008153915900922171,0.007327017059203553,0.008153915900922171,0.007088053604059681,0.007241922262820705,0.014572849232636798,0.014709756914319064
2010-05-24,0.014357687108561768,0.010444569186145993,0.014357687108561768,0.008842942070041538,0.010037243350890637,0.03245988591071175,0.03256692153998673
2010-05-25,-0.02141218344199061,-0.020141569144386254,-0.02141218344199061,-0.01844567775962049,-0.020021708525938795,-0.020241105825942136,-0.02071262642441809
2010-05-26,0.007814075259434602,0.007842399984981185,0.007814075259434602,0.006677066550200851,0.007874967889035822,0.0011154819779137415,0.0009670803492961807
2010-05-27,0.020605294627293963,0.022058164927549462,0.020605294627293963,0.018470997062996774,0.021997297314775448,0.017999169850564913,0.016422012279139336
2010-05-28,0.004124142856329672,0.00330557030741372,0.004124142856329672,0.005709170772084649,0.003445244377030962,-0.0029093170459982146,-0.00199101701497254
2010-05-31,-0.010016738421059617,-0.007895494722055934,-0.010016738421059617,-0.007864881334413655,-0.007689096273946772,-0.023433110330577517,-0.022944169039562107
2010-06-01,-0.010878591477890831,-0.010403413298098563,-0.010878591477890831,-0.010352986710029407,-0.010371414146081956,-0.011215499112888246,-0.011012326607167864
2010-06-02,0.006162185427939358,0.007064125155763452,0.006162185427939358,0.00808144811999494,0.0071669571662671,0.0057289430363908515,0.005054027779726078
2010-06-03,0.005679428248326436,0.006657583065320007,0.005679428248326436,0.006891419726160371,0.0067983169080195,-0.00536157549943187,-0.004234498517197462
2010-06-04,-0.008217378551208137,-0.01109796265259451,-0.008217378551208137,-0.01072472195547661,-0.011297955722661774,-0.0003387231849070106,0.0006343108143167658
2010-06-07,-0.018071491029792715,-0.01795389111311752,-0.018071491029792715,-0.021811039034533682,-0.018151535054667208,-0.017488817864002214,-0.017600019996688795
2010-06-08,0.00012484303643249398,-0.00029383308853078434,0.00012484303643249398,-0.0010652884327011372,-0.0003623905386659714,0.0016848840432853237,0.0007181850914991098
2010-06-09,0.01570254360225386,0.013696520667083505,0.01570254360225386,0.013056647214125482,0.013498775826824499,0.026695552791782737,0.027198757251696622
2010-06-10,0.005681142165751593,0.00845167052403854,0.005681142165751593,0.010544279570384108,0.008820790103643877,-0.007597602454714185,-0.008519433934874561
2010-06-11,0.00562162571371394,0.005883664142902914,0.00562162571371394,0.00731671039090987,0.005970801015742564,0.0037736369137311137,0.003057041751431639
2010-06-14,0.003956379459358339,0.003867560540021466,0.003956379459358339,0.0016983083232901498,0.0037956238445075053,0.0006462642271388137,0.0006905191786187083
2010-06-15,0.008697877031463751,0.010427688848020384,0.008697877031463751,0.014223166951231339,0.010784058558395202,0.0018461435041082143,0.0015818295556013768
2010-06-16,0.0008931102832918749,0.001069205785920271,0.0008931102832918749,0.0011355566444353994,0.0010888089514944055,7.543431844299441e-05,7.742072536015814e-05
2010-06-17,-0.0007518875799999282,-9.567827181382923e-05,-0.0007518875799999282,5.160484871316896e-05,-3.470375227126359e-05,-0.004798821352886202,-0.003907960385881294
2010-06-18,-0.006478354076604919,-0.004905525102273821,-0.006478354076604919,-0.0037620855111327664,-0.004725742744544996,-0.014500879027436532,-0.014105753640532764
2010-06-21,0.020446325162868113,0.017091401470474332,0.020446325162868113,0.014694569607371305,0.01675634856947698,0.028649624793033287,0.029980010256790365
2010-06-22,-0.003762633507914837,-0.004935535566020268,-0.003762633507914837,-0.004762514631847472,-0.005012278171468671,-0.0006781245557392963,0.00026486470468450104
2010-06-23,-0.0080729843682694,-0.008358183113892739,-0.0080729843682694,-0.00941524504412574,-0.008460534736214479,-0.0085570982341174,-0.007301105155294933
2010-06-24,-0.009039720475055836,-0.01058118155544958,-0.009039720475055836,-0.011832032558409863,-0.010796247092726443,-0.0021854289497938023,-0.001375751529296799
2010-06-25,-0.006173221479793994,-0.0056636520498315026,-0.006173221479793994,-0.0041233207107113975,-0.005587504001011215,-0.006974771704677528,-0.00606363763935487
2010-06-28,-0.00024675652596161236,0.0008090180529740833,-0.00024675652596161236,0.0015507943670822937,0.0009610290333154526,-0.006189991156530816,-0.006239851658850629
2010-06-29,-0.037946728978170294,-0.037040554807653864,-0.037946728978170294,-0.0375520709607536,-0.03699520879870472,-0.04377780292112844,-0.04430008566567121
2010-06-30,-0.007494686014175123,-0.006829979683884277,-0.007494686014175123,-0.008028632724095788,-0.0069345141846691525,-0.010745176608199508,-0.01052653661696011
2010-07-01,-0.012282461248286046,-0.011974930717268767,-0.012282461248286046,-0.009844948199922767,-0.011783093125562525,-0.013519929675863164,-0.012982328069297819
2010-07-02,-0.002466868702577326,-0.0025047109194253946,-0.002466868702577326,-0.004208801809369936,-0.0026474214607973747,0.0023126242884389113,0.001473944848518242
2010-07-05,-0.004409042206752655,-0.0038946737044523796,-0.004409042206752655,-0.003293947703619287,-0.003811867153808443,-0.007716934961467251,-0.007496789060011381
2010-07-06,0.018756610899320018,0.017965660197275145,0.018756610899320018,0.01577902499821367,0.017702534465770525,0.01896487376996225,0.019274611102029954
2010-07-07,0.01006173740920517,0.011144583170549584,0.01006173740920517,0.013039440953268585,0.011520845714037033,0.007411092803422473,0.007866943142651584
2010-07-08,0.004351707293203313,0.005633199309810386,0.004351707293203313,0.004684878256561062,0.005627911420122872,-0.0004130845472233651,4.468809422638909e-05
2010-07-09,0.018438902526710616,0.016375976835402452,0.018438902526710616,0.015309638253693759,0.016228371826897056,0.02580329333417031,0.025116198150463048
2010-07-12,0.0062369917933172,0.005502266600057875,0.0062369917933172,0.004437905976759878,0.005378674453185443,0.010138739618794,0.00972466396594672
2010-07-13,0.0023077552881037855,0.005240807756989678,0.0023077552881037855,0.005020070055621717,0.005482135470240047,-0.012462841423372943,-0.01158637398129389
2010-07-14,0.003198295764608092,0.002721323408458942,0.003198295764608092,0.003887826344368407,0.002740677219192249,0.006762773941755829,0.006137172865275092
2010-07-15,-0.011961362540796473,-0.01074797729060411,-0.011961362540796473,-0.010819745285592687,-0.010604946356093067,-0.01588639866965599,-0.01543802586042492
2010-07-16,-0.006516660273645271,-0.008856861244431115,-0.006516660273645271,-0.010559852266089294,-0.009240516848695948,0.0008240885455747675,-0.00015741390336732313
2010-07-19,0.005678169812315957,0.003970628472339399,0.005678169812315957,0.0029388510676383846,0.003882066945047475,0.02261045842515237,0.02129620497831867
2010-07-20,0.011427100547667764,0.00975902824906533,0.011427100547667764,0.010068479075224101,0.009777212620794694,0.020402906529493375,0.020320767042965007
2010-07-21,0.0026482551217000124,0.0022470728932466807,0.0026482551217000124,-0.00013784476141918422,0.0019332256689083885,0.0018776057501892509,0.001947565360075335
2010-07-22,0.016939507712897497,0.017760890985531307,0.016939507712897497,0.01802981315603329,0.017912437890612243,0.012924343560299638,0.012987887276162858
2010-07-23,0.005806404133313015,0.005926350324983744,0.005806404133313015,0.005916364990727958,0.005987275292785675,0.004713207291776473,0.0049418503750821635
2010-07-26,0.0056559253942742365,0.005864773751923192,0.0056559253942742365,0.0069914916691023,0.005974524251988254,0.006514194252886271,0.0063289347190341235
2010-07-27,0.0010325427563986763,0.001280156648729012,0.0010325427563986763,0.0018672161089305316,0.0012870684724574602,-0.004706294456168421,-0.004364967094158743
2010-07-28,0.006920983988464979,0.004204279356380086,0.006920983988464979,0.004460703030817419,0.003959535105232133,0.021135545330053705,0.019897911795456254
2010-07-29,-0.0005910089315064819,-0.0012999482594866336,-0.0005910089315064819,-0.0010308686555124253,-0.0013717446132364883,0.004123860028531752,0.0036966637280714944
2010-07-30,-0.002535314078100199,-0.0025260823210261716,-0.002535314078100199,-0.0008981786876780361,-0.002408649342535754,-0.0031105518410161235,-0.003090861872821996
2010-08-02,0.02103295885327789,0.021386956990914502,0.02103295885327789,0.020768154278005053,0.021370623460624235,0.017205743266078592,0.017864206095220027
2010-08-03,-0.007247204002095755,-0.005942871313778759,-0.007247204002095755,-0.005412461902472789,-0.005887544092832185,-0.015801065348206213,-0.01546277684965099
2010-08-04,0.004227222733822427,0.004061898021982297,0.004227222733822427,0.0058928605276239955,0.004187775328473907,0.0038035535353244626,0.003589150462362034
2010-08-05,-0.0033041018461293214,-0.003044943002958804,-0.0033041018461293214,-0.000849416949377118,-0.002933796102603397,-0.00821649027291256,-0.007733760407024835
2010-08-06,0.0034786342771217565,0.0016505214984104963,0.0034786342771217565,0.0018805298795393551,0.0015449630970061257,0.014593342119496307,0.013525256170647055
2010-08-09,0.009213694751186656,0.009373211519327788,0.009213694751186656,0.009170020128436651,0.009348502937739162,0.007236369929016657,0.0070642143555091986
2010-08-10,-0.018811414969332432,-0.016775660864987826,-0.018811414969332432,-0.01656162495116008,-0.016670905120001835,-0.027414532082247842,-0.026549504125737276
2010-08-11,-0.009068076889927086,-0.011986411614720738,-0.009068076889927086,-0.01097528186024257,-0.012241718128417494,0.0031531700957862087,0.001445709454849662
2010-08-12,-0.010251267415210995,-0.009267227064492914,-0.010251267415210995,-0.010229135613607635,-0.009311982400076472,-0.011217371938739487,-0.010955987201846035
2010-08-13,0.004215961681283789,0.0025847727673780087,0.004215961681283789,0.0015107951757201046,0.002397442341569376,0.011955295091229607,0.011630825799378505
2010-08-16,0.009346452674009024,0.007425286616329119,0.009346452674009024,0.006095010556558575,0.007266634175564376,0.020975022824105783,0.020022563505151202
2010-08-17,0.009627876642785183,0.010126054949219867,0.009627876642785183,0.009684642615605839,0.010163510233149504,0.007131789093311134,0.007283189844142639
2010-08-18,-0.002317116779198315,-0.0024359137346914852,-0.002317116779198315,-0.0016520026000068195,-0.0023339731644252118,-0.0017651301491859003,-0.0017059343551207708
2010-08-19,-0.0031119262717270823,-0.005165666815195421,-0.0031119262717270823,-0.006153962640105882,-0.005363284817581793,0.00434549451103883,0.003986422433281247
2010-08-20,-0.012356594877710228,-0.010949002672764786,-0.012356594877710228,-0.011529438448302943,-0.010849212160455746,-0.0173793027898952,-0.016937954358274675
2010-08-23,-0.0005408604057715038,-0.000703643697033837,-0.0005408604057715038,-0.00014735347013993924,-0.0007819187119145424,-0.0011148802429688585,-0.001242624123381879
2010-08-24,-0.0061447374264854285,-0.008066606752896608,-0.0061447374264854285,-0.008270021118567887,-0.008218030642336492,0.003204125276495608,0.0025676857334142305
2010-08-25,-0.010155319973492342,-0.008305360608921031,-0.010155319973492342,-0.006478781322330366,-0.007993321451689196,-0.02083497794487266,-0.02021096952808944
2010-08-26,0.000672675543263355,0.00025580698972582877,0.000672675543263355,-0.0005084418621868443,7.746368875794808e-05,0.0018455467887535028,0.0014300995990948221
2010-08-27,0.0052975857194509065,0.006153784195445924,0.0052975857194509065,0.007259294780559414,0.00633658984521453,0.003623847553624222,0.003875873611584029
2010-08-30,0.00635617561756569,0.00362523601759843,0.00635617561756569,0.002035181868275569,0.0032802046787768183,0.01704787132288906,0.016068906228352546
2010-08-31,-0.00163860583892989,-0.0015056535573884533,-0.00163860583892989,-0.0010111628162460572,-0.0014804115520282825,-0.004023675121102006,-0.003853634111002803
2010-09-01,0.012651187047015178,0.01556202414050494,0.012651187047015178,0.014863858090135438,0.015820649015301908,-0.003623060679716652,-0.002063103301057144
2010-09-02,0.009787535287813067,0.008943728301793987,0.009787535287813067,0.009824261354498282,0.00900197197763665,0.012523290568941985,0.012523921638700593
2010-09-03,0.0068000760188627685,0.007674587649102749,0.0068000760188627685,0.008419448184706984,0.0078425522048072,0.0008269377843491217,0.001338936620628322
2010-09-06,0.008828887114527421,0.0078258244830739,0.008828887114527421,0.005831350230810227,0.00758158818100594,0.017475107289482376,0.01673729059802882
2010-09-07,-0.0027848927081795083,-0.0037576202927959075,-0.0027848927081795083,-0.003799190193816536,-0.003884174194748998,0.0018035328624939739,0.0011818938442699537
2010-09-08,0.0008645625291112983,0.0013287815424282978,0.0008645625291112983,0.0018994446566024704,0.0014714420055068783,-0.0006822408889098866,-0.0007663631725484078
2010-09-09,-0.0021051401873532737,-1.0898854052104282e-06,-0.0021051401873532737,0.0005722112081432598,0.00014721931480456444,-0.015672823092904783,-0.014479397406946003
2010-09-10,0.002749093247419373,0.002588270541915018,0.002749093247419373,0.003777258186551332,0.0026438594765099415,0.002188209569508047,0.0022045726658278257
2010-09-13,0.01328732200507338,0.013278159222041756,0.01328732200507338,0.012891110356358246,0.013345085421678084,0.01097741523004202,0.01084844656000506
2010-09-14,0.0011612236604532566,0.0011062255551008867,0.0011612236604532566,0.0012169176670221167,0.001116024251256154,0.0009709656360921729,0.0009182991901181232
2010-09-15,-0.006613898634469847,-0.004950961547710721,-0.006613898634469847,-0.0033834492361255685,-0.004728739372731983,-0.015275243234027269,-0.014689799635632172
2010-09-16,-0.009308476884462206,-0.007529409932425983,-0.009308476884462206,-0.0071152760614883095,-0.007381597174145217,-0.01698452850084399,-0.01649282986971016
2010-09-17,0.0018443429456037506,0.0016133631143239416,0.0018443429456037506,0.001336257661022868,0.0016443998328852195,0.0017597503717073281,0.0017169731041786738
2010-09-20,0.005688266479310039,0.007523605198622233,0.005688266479310039,0.006783180439760941,0.0076508353852418245,-0.0023343773973081242,-0.0017732935737223335
2010-09-21,-0.00016456816098739147,-0.0006510116812503898,-0.00016456816098739147,-0.0011395413482139416,-0.0007041660676837653,0.0021894358982013163,0.0020594830562203218
2010-09-22,-0.0021807519274538267,-0.0026992633422365485,-0.0021807519274538267,-0.002644300764003432,-0.002746399499768915,-0.00032630682357671865,-0.00048624445520670955
2010-09-23,-0.0032457891504664815,-0.0035413981425300328,-0.0032457891504664815,-0.004795060463341678,-0.0036381527091511497,-0.00017689261503963383,-0.0006941685221934895
2010-09-24,0.008778787427370977,0.010278751733142352,0.008778787427370977,0.01168576074428436,0.01054231862035224,0.001481477847516824,0.002037699371936869
2010-09-27,0.0061083369103183335,0.00411194933593896,0.0061083369103183335,0.004956464650057776,0.003984893446398448,0.014848756460044516,0.013867759782807057
2010-09-28,-0.0042418740886779925,-0.0032712360500360372,-0.0042418740886779925,-0.002257552216469127,-0.0031083600307898925,-0.007565117127106177,-0.00715821432045525
2010-09-29,-0.00018244250333021594,-5.585874254714063e-05,-0.00018244250333021594,-0.001793100208445534,-0.00013043594193922652,-0.001497257137662127,-0.0009663411162205178
2010-09-30,0.006018818057618411,0.004909496584785335,0.006018818057618411,0.003415633631564029,0.004650078959595639,0.018413417153260097,0.0160645257591898
2010-10-01,-0.00014460030820924571,0.00020330603830019157,-0.00014460030820924571,-0.00013020691625807696,0.0002217097473576771,0.0004385384798864032,-4.4163856875387245e-05
2010-10-04,-0.0019226205673370017,-0.0022633447287814922,-0.0019226205673370017,-0.002572823187335373,-0.002397965820994536,-0.0008119825786238864,-0.0007077981661560824
2010-10-05,0.009178955668331835,0.009828294014522792,0.009178955668331835,0.010312385823000801,0.010125487724905038,0.0019742031620536794,0.003023725925251527
2010-10-06,0.003163224327900091,0.0033325126469946286,0.003163224327900091,0.002713522150741335,0.0031379536883712478,6.29696322518775e-05,0.0005077336790293605
2010-10-07,-0.00035480661125162553,-0.0004178287390692629,-0.00035480661125162553,3.5153768149540266e-05,-0.00039861580465814096,-9.653463955866381e-05,0.00018000505841309436
2010-10-08,0.014408409946965269,0.013052547473026456,0.014408409946965269,0.01072040608120326,0.012767996490255685,0.033286060167139614,0.029138335754202306
2010-10-11,0.01195585615075437,0.011127719258243391,0.01195585615075437,0.006297618447978963,0.01062869063824041,0.026120033725849902,0.02320666142396419
2010-10-12,0.003649922299948367,0.003304502103649827,0.003649922299948367,0.0019037577820712227,0.003272012202406893,0.011519380568294066,0.008066864960338989
2010-10-13,0.015277403737281994,0.015118634721028602,0.015277403737281994,0.011774234896048006,0.014860967318950011,0.013945747209265297,0.014612271451981101
