date,signal_type,mean_return,total_return,num_positions,industries,cumulative
2018-06-25,long,1.8765604256682833,1.8765604256682833,2,"['家用电器', '非银金融']",0.8421345892172009
2018-07-02,long,0.0,0.0,1,['通信'],0.8421345892172009
2018-07-09,long,4.836223531646966,4.836223531646966,3,"['公用事业', '有色金属', '电子']",0.8828621003890617
2018-07-16,long,0.0,0.0,1,['家用电器'],0.8828621003890617
2018-07-30,long,0.0,0.0,1,['建筑材料'],0.8828621003890617
2018-08-06,long,3.0386847827609476,3.0386847827609476,2,"['传媒', '农林牧渔']",0.9096894966863478
2018-08-13,long,0.0,0.0,1,['食品饮料'],0.9096894966863478
2018-08-20,long,2.693008564094801,2.693008564094801,4,"['农林牧渔', '汽车', '计算机', '非银金融']",0.9341875127387821
2018-08-27,long,0.4501142926420787,0.4501142926420787,2,"['交通运输', '银行']",0.9383924242536968
2018-09-03,long,0.0,0.0,2,"['汽车', '钢铁']",0.9383924242536968
2018-09-10,long,-1.1680018963595495,-1.1680018963595495,1,['非银金融'],0.9274319829431193
2018-09-17,long,3.653152451316455,3.653152451316455,3,"['传媒', '基础化工', '非银金融']",0.9613124871622987
2018-09-24,long,0.0,0.0,1,['房地产'],0.9613124871622987
2018-10-08,long,-6.097049513746522,-6.097049513746522,4,"['传媒', '煤炭', '计算机', '钢铁']",0.9027007888381852
2018-10-15,long,-6.345296853835425,-6.345296853835425,1,['有色金属'],0.8454217440844882
2018-10-29,long,5.942824277370717,5.942824277370717,6,"['传媒', '国防军工', '房地产', '电子', '非银金融', '食品饮料']",0.8956636727381121
2018-11-12,long,0.0,0.0,2,"['农林牧渔', '电子']",0.8956636727381121
2018-11-19,long,-3.593254228953635,-3.593254228953635,2,"['银行', '非银金融']",0.8634801999402484
2018-11-26,long,0.0,0.0,2,"['公用事业', '通信']",0.8634801999402484
2018-12-10,long,-1.1969547807459402,-1.1969547807459402,1,['银行'],0.853144732406269
2018-12-17,long,-2.800591915496531,-2.800591915496531,1,['非银金融'],0.8292516300030145
2018-12-24,long,-0.5797357365147304,-0.5797357365147304,4,"['交通运输', '农林牧渔', '国防军工', '钢铁']",0.8244441619582561
2018-12-31,long,8.874166356466628,8.874166356466628,1,['非银金融'],0.8976067084066089
2019-01-07,long,0.30363500722592196,0.30363500722592196,1,['有色金属'],0.9003321566005397
2019-01-28,long,0.05193329248602829,0.05193329248602829,2,"['国防军工', '电力设备']",0.9007997287327728
2019-02-11,long,-1.0896386962186644,-1.0896386962186644,6,"['农林牧渔', '基础化工', '建筑材料', '汽车', '计算机', '银行']",0.8909842663130677
2019-02-18,long,0.0,0.0,1,['农林牧渔'],0.8909842663130677
2019-03-04,long,0.8803509762063788,0.8803509762063788,4,"['公用事业', '房地产', '电子', '非银金融']",0.8988280549994
2019-03-11,long,0.25339832722584,0.25339832722584,5,"['家用电器', '房地产', '汽车', '煤炭', '非银金融']",0.901105670255405
2019-03-18,long,0.0,0.0,1,['钢铁'],0.901105670255405
2019-04-01,long,9.442905432050663,9.442905432050663,2,"['农林牧渔', '煤炭']",0.9861962265404691
2019-04-15,long,0.0,0.0,2,"['公用事业', '汽车']",0.9861962265404691
2019-04-22,long,-10.116390066996782,-10.116390066996782,4,"['公用事业', '基础化工', '煤炭', '钢铁']",0.886428769437632
2019-04-29,long,-3.1661416415810884,-3.1661416415810884,2,"['传媒', '有色金属']",0.8583631790455124
2019-05-06,long,0.0,0.0,2,"['汽车', '通信']",0.8583631790455124
2019-05-13,long,-0.05765910036844568,-0.05765910036844568,1,['有色金属'],0.8578682545585807
2019-05-20,long,-0.48646001354808455,-0.48646001354808455,4,"['传媒', '房地产', '有色金属', '非银金融']",0.8536950685312303
2019-05-27,long,0.0,0.0,2,"['交通运输', '基础化工']",0.8536950685312303
2019-06-03,long,0.480008948277999,0.480008948277999,2,"['房地产', '银行']",0.8577928812511882
2019-06-10,long,2.009651862072781,2.009651862072781,2,"['电力设备', '银行']",0.8750315318619805
2019-06-17,long,3.91051160213689,3.91051160213689,3,"['交通运输', '国防军工', '基础化工']",0.9092497414377994
2019-06-24,long,0.0,0.0,2,"['交通运输', '建筑材料']",0.9092497414377994
2019-07-01,long,0.9323116172413659,0.9323116172413659,3,"['房地产', '有色金属', '电力设备']",0.917726782406961
2019-07-08,long,0.0,0.0,2,"['建筑材料', '计算机']",0.917726782406961
2019-07-15,long,1.3450934235463174,1.3450934235463174,1,['国防军工'],0.9300710650032403
2019-07-22,long,0.0,0.0,3,"['医药生物', '汽车', '通信']",0.9300710650032403
2019-08-12,long,1.2011387943699825,1.2011387943699825,2,"['建筑材料', '电力设备']",0.9412425093802043
2019-08-19,long,0.33795549261113056,0.33795549261113056,2,"['家用电器', '有色金属']",0.9444234901394455
2019-08-26,long,-0.28183745952267136,-0.28183745952267136,3,"['基础化工', '煤炭', '电力设备']",0.9417617509677011
2019-09-02,long,2.2762473447883735,2.2762473447883735,3,"['基础化工', '有色金属', '计算机']",0.9631985778183358
2019-09-09,long,-0.9066576478387267,-0.9066576478387267,2,"['公用事业', '国防军工']",0.9544656642486721
2019-09-16,long,0.0,0.0,2,"['基础化工', '钢铁']",0.9544656642486721
2019-09-23,long,0.0,0.0,1,['家用电器'],0.9544656642486721
2019-09-30,long,-0.8609411389882138,-0.8609411389882138,2,"['电力设备', '通信']",0.9462482766876381
2019-10-07,long,2.2592045181277554,2.2592045181277554,5,"['农林牧渔', '汽车', '电子', '钢铁', '非银金融']",0.9676259605072712
2019-10-14,long,0.0,0.0,3,"['公用事业', '房地产', '计算机']",0.9676259605072712
2019-10-21,long,0.0,0.0,3,"['交通运输', '农林牧渔', '食品饮料']",0.9676259605072712
2019-10-28,long,-0.13851442746362075,-0.13851442746362075,5,"['房地产', '有色金属', '电子', '银行', '食品饮料']",0.9662856589480853
2019-11-04,long,1.6848153902564222,1.6848153902564222,2,"['汽车', '电力设备']",0.9825657884438833
2019-11-11,long,-2.8812987059842365,-2.8812987059842365,2,"['传媒', '非银金融']",0.9542551330960058
2019-11-25,long,0.0,0.0,3,"['交通运输', '基础化工', '电子']",0.9542551330960058
2019-12-02,long,3.097456274857735,3.097456274857735,3,"['医药生物', '国防军工', '房地产']",0.9838127685942402
2019-12-09,long,0.0,0.0,2,"['建筑材料', '电子']",0.9838127685942402
2019-12-16,long,4.7107463207686,4.7107463207686,2,"['基础化工', '非银金融']",1.030157692394045
2019-12-23,long,0.0,0.0,1,['食品饮料'],1.030157692394045
2019-12-30,long,3.9224118368212046,3.9224118368212046,3,"['交通运输', '煤炭', '非银金融']",1.0705647196584331
2020-01-06,long,-0.7995718112434935,-0.7995718112434935,3,"['计算机', '非银金融', '食品饮料']",1.0620047859389263
2020-01-13,long,-0.2916619291759015,-0.2916619291759015,2,"['有色金属', '非银金融']",1.0589073222923164
2020-01-20,long,-0.7785175749884354,-0.7785175749884354,2,"['国防军工', '通信']",1.0506635426854314
2020-02-03,long,3.6716340180096507,3.6716340180096507,3,"['传媒', '建筑材料', '电力设备']",1.089240062733495
2020-02-10,long,0.8746167344813705,0.8746167344813705,2,"['医药生物', '银行']",1.0987667386008375
2020-02-17,long,0.0,0.0,1,['交通运输'],1.0987667386008375
2020-02-24,long,0.0,0.0,3,"['电子', '计算机', '钢铁']",1.0987667386008375
2020-03-02,long,6.2769581211030046,6.2769581211030046,3,"['基础化工', '有色金属', '汽车']",1.1677358666314215
2020-03-09,long,-7.9860976475274015,-7.9860976475274015,2,"['有色金属', '煤炭']",1.0744793400570358
2020-03-23,long,-3.0645033011990286,-3.0645033011990286,3,"['国防军工', '电力设备', '计算机']",1.0415518852102865
2020-03-30,long,-3.042326564746911,-3.042326564746911,2,"['传媒', '公用事业']",1.0098644755209116
2020-04-06,long,0.0,0.0,2,"['汽车', '食品饮料']",1.0098644755209116
2020-04-13,long,0.0,0.0,3,"['农林牧渔', '房地产', '食品饮料']",1.0098644755209116
2020-04-27,long,3.5364150210246414,3.5364150210246414,5,"['公用事业', '医药生物', '建筑材料', '电子', '非银金融']",1.0455774745252249
2020-05-11,long,0.08208483819285295,0.08208483819285295,3,"['交通运输', '农林牧渔', '国防军工']",1.0464357351033697
2020-05-18,long,0.0,0.0,1,['家用电器'],1.0464357351033697
2020-05-25,long,0.0,0.0,2,"['家用电器', '通信']",1.0464357351033697
2020-06-01,long,3.607673366680153,3.607673366680153,2,"['房地产', '非银金融']",1.0841877184181177
2020-06-08,long,0.0,0.0,5,"['交通运输', '公用事业', '家用电器', '建筑材料', '汽车']",1.0841877184181177
2020-06-15,long,0.22114723771209377,0.22114723771209377,2,"['国防军工', '电子']",1.086585369609013
2020-06-22,long,0.0,0.0,2,"['医药生物', '建筑材料']",1.086585369609013
2020-06-29,long,0.8581645905955559,0.8581645905955559,2,"['传媒', '医药生物']",1.0959100604975895
2020-07-13,long,-2.373797963262636,-2.373797963262636,2,"['农林牧渔', '国防军工']",1.0698953698023075
2020-07-20,long,3.2817998155278305,3.2817998155278305,1,['有色金属'],1.1050071940748205
2020-07-27,long,0.0,0.0,1,['食品饮料'],1.1050071940748205
2020-08-10,long,0.0,0.0,1,['计算机'],1.1050071940748205
2020-08-17,long,-3.301906708030089,-3.301906708030089,1,['国防军工'],1.068520887409449
2020-08-24,long,0.0,0.0,2,"['建筑材料', '计算机']",1.068520887409449
2020-08-31,long,-0.10164077499830171,-0.10164077499830171,1,['国防军工'],1.0674348344984672
2020-09-07,long,-2.0614815269173414,-2.0614815269173414,2,"['医药生物', '电力设备']",1.0454298625734006
2020-09-14,long,0.0,0.0,2,"['医药生物', '通信']",1.0454298625734006
2020-09-21,long,-3.848674895240267,-3.848674895240267,2,"['电力设备', '银行']",1.0051946659051934
2020-09-28,long,0.0,0.0,2,"['农林牧渔', '建筑材料']",1.0051946659051934
2020-10-05,long,2.8109964976920088,2.8109964976920088,3,"['建筑材料', '煤炭', '电子']",1.0334506527587752
2020-10-12,long,0.29432635929387274,0.29432635929387274,2,"['传媒', '有色金属']",1.036492370440139
2020-10-19,long,2.1295972045495937,2.1295972045495937,5,"['基础化工', '建筑材料', '电子', '银行', '食品饮料']",1.058565482986402
2020-10-26,long,-1.922508211321372,-1.922508211321372,2,"['传媒', '国防军工']",1.0382144746537747
2020-11-02,long,1.7672018652379773,1.7672018652379773,5,"['公用事业', '医药生物', '汽车', '银行', '食品饮料']",1.0565618202150269
2020-11-09,long,-1.0579144330669532,-1.0579144330669532,3,"['电力设备', '银行', '非银金融']",1.0453843002246972
2020-11-16,long,0.0,0.0,1,['电子'],1.0453843002246972
2020-11-23,long,0.0,0.0,2,"['家用电器', '钢铁']",1.0453843002246972
2020-11-30,long,-0.4538375305314313,-0.4538375305314313,3,"['有色金属', '煤炭', '食品饮料']",1.0406399539319942
2020-12-07,long,0.0,0.0,3,"['医药生物', '汽车', '通信']",1.0406399539319942
2020-12-14,long,0.0,0.0,1,['交通运输'],1.0406399539319942
2020-12-21,long,0.0,0.0,1,['钢铁'],1.0406399539319942
2020-12-28,long,-1.7701949930592487,-1.7701949930592487,3,"['煤炭', '钢铁', '食品饮料']",1.022218597571716
2021-01-04,long,0.9590935516263333,0.9590935516263333,1,['传媒'],1.0320226302245514
2021-01-11,long,0.0,0.0,3,"['农林牧渔', '计算机', '食品饮料']",1.0320226302245514
2021-01-18,long,1.8901174317522917,1.8901174317522917,3,"['家用电器', '房地产', '煤炭']",1.0515290698580542
2021-02-01,long,0.0,0.0,1,['钢铁'],1.0515290698580542
2021-02-08,long,6.916693933763485,6.916693933763485,4,"['公用事业', '基础化工', '电力设备', '计算机']",1.1242601172446858
2021-02-15,long,0.6025458239753201,0.6025458239753201,4,"['传媒', '电力设备', '通信', '钢铁']",1.1310342996317637
2021-02-22,long,-2.1125981362731694,-2.1125981362731694,2,"['国防军工', '食品饮料']",1.1071400900971329
2021-03-01,long,2.144226800052107,2.144226800052107,2,"['农林牧渔', '银行']",1.1308796846231166
2021-03-08,long,-0.4404263435832223,-0.4404263435832223,4,"['公用事业', '有色金属', '汽车', '电力设备']",1.1258989925778056
2021-03-15,long,-0.6249226959740839,-0.6249226959740839,4,"['国防军工', '汽车', '银行', '非银金融']",1.1188629942394432
2021-03-22,long,-3.594600693954697,-3.594600693954697,1,['煤炭'],1.07864433728411
2021-04-05,long,2.797305490064006,2.797305490064006,2,"['家用电器', '有色金属']",1.1088173145492228
2021-04-12,long,0.08685243298798273,0.08685243298798273,2,"['电力设备', '钢铁']",1.1097803493643008
2021-04-19,long,0.0,0.0,1,['汽车'],1.1097803493643008
2021-04-26,long,1.7243130378950866,1.7243130378950866,3,"['家用电器', '有色金属', '食品饮料']",1.128916436620387
2021-05-03,long,9.908834172974812,9.908834172974812,1,['煤炭'],1.2407788942765574
2021-05-10,long,0.0,0.0,3,"['家用电器', '汽车', '通信']",1.2407788942765574
2021-05-17,long,0.0,0.0,1,['家用电器'],1.2407788942765574
2021-05-24,long,0.0,0.0,2,"['交通运输', '医药生物']",1.2407788942765574
2021-05-31,long,0.0,0.0,1,['钢铁'],1.2407788942765574
2021-06-07,long,0.0,0.0,1,['通信'],1.2407788942765574
2021-06-14,long,0.0,0.0,1,['通信'],1.2407788942765574
2021-06-21,long,2.999978697847272,2.999978697847272,6,"['传媒', '农林牧渔', '建筑材料', '煤炭', '电子', '钢铁']",1.2780019967922391
2021-06-28,long,-1.8231901157174213,-1.8231901157174213,3,"['有色金属', '通信', '银行']",1.2547015907080517
2021-07-05,long,0.0,0.0,1,['公用事业'],1.2547015907080517
2021-07-12,long,2.788735706382117,2.788735706382117,1,['有色金属'],1.2896919019766715
2021-07-19,long,0.0,0.0,2,"['农林牧渔', '电子']",1.2896919019766715
2021-07-26,long,0.0,0.0,2,"['基础化工', '钢铁']",1.2896919019766715
2021-08-02,long,0.0,0.0,2,"['房地产', '食品饮料']",1.2896919019766715
2021-08-09,long,5.089424307022217,5.089424307022217,2,"['钢铁', '银行']",1.3553297951215693
2021-08-16,long,-0.5057746355172976,-0.5057746355172976,2,"['房地产', '银行']",1.3484748807902358
2021-08-23,long,5.59206946944617,5.59206946944617,3,"['农林牧渔', '煤炭', '银行']",1.4238825329020572
2021-08-30,long,3.2007030262451552,3.2007030262451552,4,"['公用事业', '医药生物', '家用电器', '银行']",1.4694567842228297
2021-09-06,long,5.21561582235579,5.21561582235579,3,"['传媒', '电子', '非银金融']",1.546098004763436
2021-09-13,long,-5.284170758922602,-5.284170758922602,2,"['国防军工', '通信']",1.4643995460914407
2021-09-20,long,-0.9488092163621897,-0.9488092163621897,1,['非银金融'],1.4505051882337592
2021-09-27,long,0.0,0.0,2,"['农林牧渔', '家用电器']",1.4505051882337592
2021-10-04,long,0.0,0.0,2,"['公用事业', '建筑材料']",1.4505051882337592
2021-10-11,long,-0.1453105374320529,-0.1453105374320529,3,"['医药生物', '煤炭', '通信']",1.4483974513492568
2021-10-18,long,1.368828578875525,1.368828578875525,6,"['交通运输', '基础化工', '家用电器', '电力设备', '电子', '钢铁']",1.4682235295990302
2021-10-25,long,0.5694356525663968,0.5694356525663968,3,"['传媒', '医药生物', '钢铁']",1.4765841178359358
2021-11-01,long,6.167778845772842,6.167778845772842,1,['传媒'],1.5676565606958621
2021-11-15,long,0.15693654393804657,0.15693654393804657,5,"['农林牧渔', '医药生物', '煤炭', '电力设备', '电子']",1.5701167867230363
2021-11-22,long,0.0,0.0,3,"['汽车', '电子', '钢铁']",1.5701167867230363
2021-11-29,long,0.0,0.0,3,"['基础化工', '建筑材料', '房地产']",1.5701167867230363
2021-12-06,long,0.0,0.0,3,"['公用事业', '房地产', '钢铁']",1.5701167867230363
2021-12-13,long,1.1023081096354082,1.1023081096354082,4,"['传媒', '电力设备', '计算机', '通信']",1.5874243113938313
2021-12-20,long,-1.348908098926982,-1.348908098926982,3,"['汽车', '银行', '非银金融']",1.566011416293104
2021-12-27,long,3.4871896954322246,3.4871896954322246,1,['有色金属'],1.6206212050313693
2022-01-03,long,-8.610175885764049,-8.610175885764049,2,"['国防军工', '电子']",1.4810828688361797
2022-01-10,long,0.0,0.0,1,['交通运输'],1.4810828688361797
2022-01-17,long,5.405660236398813,5.405660236398813,4,"['交通运输', '家用电器', '煤炭', '钢铁']",1.5611451765449718
2022-01-24,long,0.0,0.0,1,['计算机'],1.5611451765449718
2022-02-07,long,0.0,0.0,2,"['农林牧渔', '基础化工']",1.5611451765449718
2022-02-14,long,0.0,0.0,1,['房地产'],1.5611451765449718
2022-02-21,long,0.0,0.0,4,"['交通运输', '医药生物', '基础化工', '计算机']",1.5611451765449718
2022-02-28,long,0.0,0.0,1,['房地产'],1.5611451765449718
2022-03-07,long,-4.872900015412718,-4.872900015412718,2,"['传媒', '通信']",1.4850721329964969
2022-03-14,long,1.8398774353803882,1.8398774353803882,4,"['公用事业', '基础化工', '通信', '非银金融']",1.5123956400706215
2022-03-21,long,0.0,0.0,2,"['交通运输', '公用事业']",1.5123956400706215
2022-03-28,long,0.0,0.0,1,['汽车'],1.5123956400706215
2022-04-11,long,0.0,0.0,1,['计算机'],1.5123956400706215
2022-04-18,long,0.0,0.0,3,"['交通运输', '公用事业', '房地产']",1.5123956400706215
2022-04-25,long,0.8342965035427419,0.8342965035427419,3,"['农林牧渔', '煤炭', '电力设备']",1.5250135040154635
2022-05-02,long,-2.464472331743972,-2.464472331743972,3,"['交通运输', '传媒', '电力设备']",1.4874299681536431
2022-05-09,long,3.32220321600325,3.32220321600325,1,['有色金属'],1.5368454143914396
2022-05-16,long,0.0,0.0,1,['家用电器'],1.5368454143914396
2022-05-23,long,0.0,0.0,1,['农林牧渔'],1.5368454143914396
2022-05-30,long,0.0,0.0,1,['家用电器'],1.5368454143914396
2022-06-06,long,2.9167869283964087,2.9167869283964087,3,"['医药生物', '建筑材料', '银行']",1.5816719205480687
2022-06-13,long,0.0,0.0,1,['计算机'],1.5816719205480687
2022-06-20,long,0.0,0.0,2,"['基础化工', '计算机']",1.5816719205480687
2022-06-27,long,0.0697846732332641,0.0697846732332641,3,"['传媒', '基础化工', '通信']",1.5827756851294454
2022-07-04,long,0.0,0.0,2,"['家用电器', '食品饮料']",1.5827756851294454
2022-07-11,long,0.0,0.0,1,['钢铁'],1.5827756851294454
2022-07-18,long,0.0,0.0,2,"['交通运输', '通信']",1.5827756851294454
2022-07-25,long,0.0,0.0,1,['房地产'],1.5827756851294454
2022-08-01,long,0.0,0.0,1,['房地产'],1.5827756851294454
2022-08-08,long,0.0,0.0,4,"['基础化工', '汽车', '通信', '食品饮料']",1.5827756851294454
2022-08-15,long,-0.8951264065337305,-0.8951264065337305,1,['银行'],1.5686078420156566
2022-08-22,long,7.033673675577368,7.033673675577368,3,"['家用电器', '煤炭', '计算机']",1.678938598872554
2022-08-29,long,0.0,0.0,3,"['交通运输', '通信', '钢铁']",1.678938598872554
2022-09-05,long,2.61914289953733,2.61914289953733,2,"['建筑材料', '非银金融']",1.722912399972516
2022-09-12,long,-7.23622751877071,-7.23622751877071,3,"['交通运输', '汽车', '煤炭']",1.598238538761392
2022-09-19,long,-0.7380145532140392,-0.7380145532140392,3,"['医药生物', '国防军工', '钢铁']",1.5864433057502576
2022-09-26,long,0.0,0.0,1,['交通运输'],1.5864433057502576
2022-10-10,long,0.0,0.0,3,"['家用电器', '建筑材料', '汽车']",1.5864433057502576
2022-10-17,long,0.0,0.0,1,['公用事业'],1.5864433057502576
2022-10-24,long,0.0,0.0,1,['基础化工'],1.5864433057502576
2022-10-31,long,0.0,0.0,1,['公用事业'],1.5864433057502576
2022-11-07,long,0.0,0.0,2,"['农林牧渔', '通信']",1.5864433057502576
2022-11-14,long,0.0,0.0,1,['食品饮料'],1.5864433057502576
2022-11-21,long,4.087615176003845,4.087615176003845,2,"['建筑材料', '银行']",1.6512910030748023
2022-11-28,long,-0.34102448190592716,-0.34102448190592716,3,"['交通运输', '煤炭', '电子']",1.6456596964868073
2022-12-12,long,-2.382802347267743,-2.382802347267743,4,"['传媒', '医药生物', '有色金属', '银行']",1.6064468786108805
2022-12-19,long,-4.698227035658309,-4.698227035658309,4,"['医药生物', '国防军工', '基础化工', '通信']",1.530972357046495
2022-12-26,long,0.0,0.0,4,"['公用事业', '农林牧渔', '汽车', '计算机']",1.530972357046495
2023-01-02,long,1.9456845060657368,1.9456845060657368,3,"['公用事业', '银行', '非银金融']",1.5607602489896981
2023-01-09,long,-3.421153341885008,-3.421153341885008,3,"['医药生物', '国防军工', '食品饮料']",1.5073642475725744
2023-01-16,long,2.9526865134822167,2.9526865134822167,3,"['公用事业', '医药生物', '煤炭']",1.5518719884197025
2023-01-30,long,0.0,0.0,1,['农林牧渔'],1.5518719884197025
2023-02-06,long,-2.0272996947632738,-2.0272996947632738,3,"['家用电器', '建筑材料', '电力设备']",1.5204108923353532
2023-02-20,long,1.7305161155832138,1.7305161155832138,3,"['建筑材料', '有色金属', '计算机']",1.546721847850299
2023-02-27,long,0.0,0.0,2,"['电子', '计算机']",1.546721847850299
2023-03-06,long,-2.3343956772092334,-2.3343956772092334,4,"['国防军工', '房地产', '电子', '食品饮料']",1.510615239895631
2023-03-13,long,0.0,0.0,2,"['汽车', '电子']",1.510615239895631
2023-03-20,long,0.08779308652959728,0.08779308652959728,3,"['公用事业', '国防军工', '银行']",1.511941455640322
2023-03-27,long,0.0,0.0,2,"['家用电器', '房地产']",1.511941455640322
2023-04-03,long,0.0,0.0,2,"['建筑材料', '钢铁']",1.511941455640322
2023-04-10,long,0.0,0.0,2,"['电子', '食品饮料']",1.511941455640322
2023-04-17,long,-0.5174781033276843,-0.5174781033276843,5,"['农林牧渔', '家用电器', '房地产', '煤炭', '非银金融']",1.5041174896722493
2023-04-24,long,0.0,0.0,1,['食品饮料'],1.5041174896722493
2023-05-08,long,0.0,0.0,2,"['医药生物', '建筑材料']",1.5041174896722493
2023-05-15,long,-5.256569918161935,-5.256569918161935,1,['传媒'],1.4250525021763254
2023-05-22,long,-2.704343929817954,-2.704343929817954,3,"['医药生物', '通信', '非银金融']",1.386514181337001
2023-05-29,long,0.0,0.0,4,"['交通运输', '汽车', '电子', '食品饮料']",1.386514181337001
2023-06-05,long,0.0,0.0,2,"['交通运输', '汽车']",1.386514181337001
2023-06-12,long,1.013018930613252,1.013018930613252,3,"['家用电器', '房地产', '有色金属']",1.4005598324695823
2023-06-19,long,-3.176535076129028,-3.176535076129028,3,"['交通运输', '汽车', '非银金融']",1.356070558129012
2023-06-26,long,0.0,0.0,3,"['农林牧渔', '基础化工', '食品饮料']",1.356070558129012
2023-07-03,long,-2.292235151938782,-2.292235151938782,6,"['交通运输', '国防军工', '基础化工', '建筑材料', '电子', '钢铁']",1.3249862321104864
2023-07-10,long,-0.36452520301056834,-0.36452520301056834,3,"['交通运输', '医药生物', '国防军工']",1.3201563233580236
2023-07-17,long,0.0,0.0,1,['食品饮料'],1.3201563233580236
2023-07-24,long,6.193808157737646,6.193808157737646,3,"['钢铁', '银行', '食品饮料']",1.4019242734090622
2023-07-31,long,-0.08627090951102145,-0.08627090951102145,2,"['家用电器', '银行']",1.4007148205877364
2023-08-07,long,0.0,0.0,2,"['交通运输', '食品饮料']",1.4007148205877364
2023-08-14,long,-0.28879748874610645,-0.28879748874610645,2,"['国防军工', '银行']",1.3966695913613845
2023-08-21,long,0.0,0.0,3,"['公用事业', '电子', '计算机']",1.3966695913613845
2023-09-04,long,-3.28793748002818,-3.28793748002818,2,"['传媒', '银行']",1.3507479683948571
2023-09-11,long,-2.4318418755383986,-2.4318418755383986,4,"['公用事业', '家用电器', '电力设备', '电子']",1.3178999136664469
2023-09-18,long,1.4937612245639054,1.4937612245639054,4,"['公用事业', '房地产', '电子', '银行']",1.3375861915553575
2023-09-25,long,0.5132791104421663,0.5132791104421663,2,"['传媒', '通信']",1.34445174206077
2023-10-09,long,0.17338567119007386,0.17338567119007386,3,"['医药生物', '有色金属', '计算机']",1.3467828287375687
2023-10-23,long,0.0,0.0,2,"['医药生物', '建筑材料']",1.3467828287375687
2023-10-30,long,-1.0853940491191372,-1.0853940491191372,4,"['医药生物', '煤炭', '电力设备', '银行']",1.3321649280598928
2023-11-06,long,3.0775259311679903,3.0775259311679903,1,['非银金融'],1.3731626491668614
2023-11-13,long,0.0,0.0,1,['通信'],1.3731626491668614
2023-11-20,long,-3.88467347805872,-3.88467347805872,1,['电力设备'],1.3198197639240679
2023-12-04,long,1.1270450818032796,1.1270450818032796,4,"['传媒', '建筑材料', '电子', '食品饮料']",1.3346947276620418
2023-12-11,long,-3.3216627708083424,-3.3216627708083424,5,"['家用电器', '建筑材料', '汽车', '电力设备', '食品饮料']",1.29036066978935
2023-12-18,long,-1.5505247168352443,-1.5505247168352443,2,"['国防军工', '钢铁']",1.2703533086679453
2023-12-25,long,2.881783987496833,2.881783987496833,3,"['国防军工', '建筑材料', '电子']",1.3069621469017743
2024-01-01,long,-0.0807060974276852,-0.0807060974276852,6,"['传媒', '公用事业', '农林牧渔', '煤炭', '非银金融', '食品饮料']",1.3059073487581527
2024-01-08,long,0.0,0.0,1,['钢铁'],1.3059073487581527
2024-01-15,long,-3.6413769344693203,-3.6413769344693203,3,"['公用事业', '基础化工', '煤炭']",1.2583543397749335
2024-01-22,long,3.277781568987348,3.277781568987348,3,"['传媒', '电子', '非银金融']",1.2996004463966286
2024-01-29,long,-9.458314932417267,-9.458314932417267,2,"['传媒', '有色金属']",1.176680143313335
